act,type,asset,size,pos
2111,STK,NAS0518,8,Long
2111,STK,NAS1035,2,Short
2111,STK,NAS2361,4,Short
2111,STK,NYS1546,307,Long
2112,CASH,n/a,10133.28,Long
2113,CASH,n/a,5182.23,Long
2113,STK,ETF0408,50,Long
2113,STK,ETF0667,20,Long
2113,STK,ETF1003,10,Long
2113,STK,ETF1286,5,Long
2113,STK,NYS0025,62,Long
2113,STK,NYS0026,14,Long
2113,STK,NYS0132,30,Short
2113,STK,NYS0220,14,Long
2113,STK,NYS0473,39,Short
2113,STK,NYS0776,26,Long
2113,STK,NYS1205,10,Short
2113,STK,NYS1347,3,Long
2113,STK,NYS1829,10,Long
2113,STK,NYS1965,2,Long
2113,STK,NYS2253,3,Long
2113,STK,NYS2309,13,Long
2114,CASH,n/a,2811.57,Long
2115,CASH,n/a,171.26,Long
2115,STK,ETF1286,6,Long
2115,STK,NAS0290,2,Long
2116,CASH,n/a,2412.31,Long
2116,STK,ETF0753,24,Short
2116,STK,ETF0763,6,Short
2116,STK,ETF1286,6,Short
2116,STK,NAS0803,2,Long
2116,STK,NYS0771,32,Long
2116,STK,NYS1072,26,Short
2116,STK,NYS1441,46,Long
2117,CASH,n/a,2344.66,Long
2118,CASH,n/a,2921.54,Long
2118,STK,ETF0204,22,Long
2118,STK,ETF0750,2,Long
2118,STK,ETF1286,13,Long
2118,STK,ETF1404,10,Long
2118,STK,NAS0310,82,Short
2118,STK,NYS0056,2,Long
2119,CASH,n/a,5779.97,Long
2120,CASH,n/a,1003.9,Long
2121,CASH,n/a,2860.25,Long
2122,CASH,n/a,3069.47,Long
2122,STK,ETF0530,7,Short
2122,STK,ETF0715,122,Short
2122,STK,ETF0870,61,Long
2122,STK,ETF1286,14,Long
2122,STK,ETF1385,35,Long
2122,STK,NAS1580,3,Short
2122,STK,NYS0828,93,Long
2122,STK,NYS1029,13,Short
2122,STK,NYS2268,122,Short
2123,CASH,n/a,1872.35,Long
2123,STK,ETF0687,24,Short
2123,STK,ETF1493,19,Long
2123,STK,NYS1347,16,Short
2124,CASH,n/a,774.53,Long
2124,STK,ETF0468,8,Long
2124,STK,ETF0687,20,Long
2124,STK,NYS0684,50,Short
2124,STK,PRE0635,304,Long
2125,CASH,n/a,3720.09,Long
2125,STK,ETF0840,84,Short
2125,STK,NYS1083,29,Short
2125,STK,NYS2108,67,Long
2126,CASH,n/a,1581.63,Long
2126,STK,ETF1328,2,Short
2126,STK,NYS0588,11,Short
2127,CASH,n/a,8577.18,Long
2127,STK,ETF0663,4,Short
2127,STK,ETF1172,25,Long
2127,STK,ETF1382,50,Long
2127,STK,ETF1421,7,Long
2127,STK,NAS0665,190,Long
2127,STK,NAS1057,180,Short
2127,STK,NAS1218,15,Long
2127,STK,NAS1921,18,Short
2127,STK,NAS2537,33,Long
2127,STK,NYS0649,8,Long
2127,STK,NYS0953,56,Short
2127,STK,NYS1350,14,Long
2127,STK,NYS1441,56,Long
2127,STK,NYS1698,9,Long
2127,STK,NYS1724,1,Short
2127,STK,NYS2290,7,Long
2127,STK,NYS2317,9,Long
2127,STK,NYS2377,5,Long
2128,CASH,n/a,707.2,Long
2128,STK,ETF0173,24,Long
2128,STK,ETF0425,60,Long
2128,STK,ETF0529,1,Long
2128,STK,ETF1132,28,Short
2128,STK,ETF1286,7,Long
2128,STK,NAS0006,15,Long
2128,STK,NAS2572,77,Long
2128,STK,NYS0056,1,Long
2128,STK,NYS0514,10,Long
2128,STK,NYS0818,8,Long
2128,STK,NYS0868,8,Long
2128,STK,NYS0993,20,Long
2128,STK,NYS1214,9,Long
2128,STK,NYS2056,15,Long
2128,STK,NYS2238,80,Long
2129,CASH,n/a,3246.81,Long
2129,STK,ETF0761,33,Long
2129,STK,ETF1175,2,Short
2129,STK,NAS0231,52,Short
2129,STK,NAS0290,10,Short
2129,STK,NAS1588,53,Long
2129,STK,NAS2194,5,Short
2129,STK,NYS0129,5,Long
2129,STK,NYS2431,61,Long
2130,CASH,n/a,1136.55,Long
2130,STK,ETF0037,11,Long
2130,STK,ETF0634,16,Long
2130,STK,ETF1003,11,Long
2130,STK,ETF1082,39,Long
2130,STK,ETF1286,4,Short
2130,STK,ETF1450,47,Long
2130,STK,NAS1034,2,Long
2130,STK,NYS0640,26,Long
2130,STK,NYS0649,14,Long
2130,STK,NYS0764,9,Long
2130,STK,NYS1674,311,Long
2131,CASH,n/a,2265.26,Long
2131,STK,ETF1167,11,Long
2131,STK,ETF1420,11,Long
2131,STK,NAS0578,84,Long
2132,CASH,n/a,5274.47,Long
2132,STK,ETF0260,28,Long
2132,STK,ETF0634,10,Long
2132,STK,NAS0006,6,Short
2132,STK,NAS0231,11,Long
2132,STK,NAS0597,58,Long
2132,STK,NAS1221,8,Short
2132,STK,NAS1271,141,Long
2132,STK,NAS1474,17,Long
2132,STK,NAS1784,1,Short
2132,STK,NAS2248,3,Short
2132,STK,NYS0057,14,Long
2132,STK,NYS0313,47,Short
2132,STK,NYS1154,46,Short
2132,STK,NYS1746,23,Long
2132,STK,NYS1923,20,Long
2132,STK,NYS2039,4,Short
2132,STK,NYS2222,29,Long
2132,STK,NYS2278,20,Long
2133,CASH,n/a,1437.74,Long
2133,STK,ETF0560,6,Long
2133,STK,NAS0231,65,Long
2133,STK,NAS0518,29,Long
2133,STK,NYS1342,15,Short
2134,CASH,n/a,320.11,Long
2134,STK,NAS0747,26,Long
2134,STK,NAS1921,5,Short
2134,STK,NYS0025,3,Long
2134,STK,NYS1242,11,Long
2134,STK,NYS1905,15,Long
2135,CASH,n/a,1783.13,Long
2136,CASH,n/a,6236.28,Long
2136,STK,ETF0529,15,Long
2136,STK,ETF0613,2,Long
2136,STK,ETF0635,2,Short
2136,STK,ETF0687,41,Long
2136,STK,ETF0846,60,Short
2136,STK,ETF1286,12,Long
2136,STK,ETF1450,52,Long
2136,STK,NAS0238,7,Long
2136,STK,NAS0339,1,Long
2136,STK,NAS0909,3,Long
2136,STK,NAS0938,3,Short
2136,STK,NAS2325,57,Long
2136,STK,NYS0019,304,Short
2136,STK,NYS0257,27,Long
2136,STK,NYS0364,57,Long
2136,STK,NYS1040,18,Long
2136,STK,NYS1439,2,Long
2136,STK,NYS1549,31,Short
2136,STK,NYS1774,13,Short
2136,STK,NYS1958,23,Long
2136,STK,NYS2072,57,Short
2136,STK,NYS2354,14,Long
2136,STK,NYS2372,19,Long
2137,CASH,n/a,1718.85,Long
2137,STK,ETF0189,80,Long
2137,STK,ETF1003,14,Long
2137,STK,ETF1326,4,Long
2137,STK,NAS0105,5,Long
2137,STK,NAS1035,1,Short
2137,STK,NYS0034,14,Long
2137,STK,NYS0482,1,Long
2137,STK,NYS0519,12,Long
2137,STK,NYS0845,12,Short
2137,STK,NYS0972,17,Long
2137,STK,NYS1017,44,Long
2137,STK,NYS1426,6,Long
2137,STK,NYS1457,2,Long
2138,CASH,n/a,6516.17,Long
2138,STK,ETF0204,25,Long
2138,STK,ETF0763,2,Long
2138,STK,ETF1218,6,Long
2138,STK,ETF1286,7,Short
2138,STK,ETF1392,11,Long
2138,STK,NAS0006,11,Long
2138,STK,NAS0115,32,Long
2138,STK,NAS0739,41,Long
2138,STK,NAS1355,30,Short
2138,STK,NAS1402,368,Short
2138,STK,NYS0044,21,Long
2138,STK,NYS1090,13,Long
2138,STK,NYS1184,14,Short
2138,STK,NYS1732,49,Long
2138,STK,NYS2056,103,Long
2138,STK,NYS2072,55,Long
2138,STK,NYS2268,125,Long
2138,STK,PRE0084,56,Long
2139,CASH,n/a,1044.14,Long
2139,STK,ETF0687,21,Long
2139,STK,ETF1286,2,Long
2139,STK,NAS1621,6,Long
2139,STK,NYS0222,6,Long
2139,STK,NYS0278,10,Long
2139,STK,NYS1333,30,Short
2139,STK,NYS2134,8,Short
2140,CASH,n/a,4515.43,Long
2141,CASH,n/a,4311.46,Long
2142,CASH,n/a,1923.17,Long
2142,STK,ETF0750,4,Long
2142,STK,NYS0974,64,Short
2143,CASH,n/a,882.88,Long
2143,STK,ETF0763,14,Short
2143,STK,ETF1286,2,Long
2143,STK,NYS0592,14,Long
2143,STK,NYS1529,1,Long
2143,STK,NYS1766,4,Long
2144,CASH,n/a,2960,Long
2144,STK,NYS1440,24,Long
2144,STK,NYS2363,1,Long
2145,CASH,n/a,1608.54,Long
2145,STK,ETF0672,7,Long
2145,STK,ETF0681,1,Long
2145,STK,ETF1380,12,Long
2145,STK,NAS0143,2,Long
2146,CASH,n/a,5026.7,Long
2146,STK,ETF0142,41,Short
2146,STK,ETF0169,27,Long
2146,STK,ETF0171,83,Long
2146,STK,ETF0864,38,Long
2146,STK,ETF1286,3,Long
2146,STK,NAS0050,1,Short
2146,STK,NAS1349,9,Short
2146,STK,NAS1921,8,Long
2146,STK,NAS2248,34,Long
2146,STK,NYS0125,9,Long
2146,STK,NYS0365,27,Short
2146,STK,NYS0623,9,Long
2146,STK,NYS0673,37,Long
2146,STK,NYS1507,112,Long
2146,STK,NYS1511,4,Long
2146,STK,NYS1644,1,Long
2146,STK,NYS1796,5,Long
2146,STK,NYS2040,11,Long
2147,CASH,n/a,3844.89,Long
2147,STK,ETF1286,8,Short
2147,STK,NAS1492,29,Short
2147,STK,NYS0018,8,Short
2147,STK,NYS1031,15,Short
2148,CASH,n/a,1235.82,Long
2149,CASH,n/a,4949.86,Long
2150,CASH,n/a,2090.24,Long
2150,STK,ETF0540,13,Short
2150,STK,ETF0687,21,Long
2150,STK,ETF1286,6,Long
2150,STK,NYS1545,164,Long
2151,CASH,n/a,2756.78,Long
2152,CASH,n/a,4563.71,Long
2152,STK,ETF1439,2,Long
2153,CASH,n/a,1353.03,Long
2153,STK,ETF1493,14,Short
2153,STK,ETF1505,48,Long
2153,STK,NAS0143,1,Long
2153,STK,NYS0056,5,Long
2153,STK,NYS0888,30,Short
2153,STK,NYS1679,2,Long
2153,STK,NYS2054,6,Long
2153,STK,NYS2348,15,Long
2154,CASH,n/a,9297.52,Long
2154,STK,ETF0540,50,Short
2154,STK,ETF0715,128,Short
2154,STK,ETF0740,47,Long
2154,STK,ETF0763,1,Long
2154,STK,ETF0881,21,Long
2154,STK,ETF1003,10,Short
2154,STK,ETF1117,60,Long
2154,STK,ETF1120,22,Long
2154,STK,ETF1286,11,Long
2154,STK,ETF1382,54,Long
2154,STK,ETF1421,10,Short
2154,STK,ETF1450,70,Short
2154,STK,NAS0102,12,Long
2154,STK,NAS0126,12,Short
2154,STK,NAS0396,9,Long
2154,STK,NAS0486,3,Long
2154,STK,NAS0691,1,Short
2154,STK,NAS0858,8,Long
2154,STK,NAS1161,91,Long
2154,STK,NAS1218,27,Long
2154,STK,NAS1575,126,Long
2154,STK,NAS1621,24,Long
2154,STK,NAS2194,16,Short
2154,STK,NAS2196,101,Long
2154,STK,NAS2237,99,Long
2154,STK,NAS2416,35,Long
2154,STK,NYS0125,13,Long
2154,STK,NYS0228,36,Long
2154,STK,NYS0304,1,Long
2154,STK,NYS0375,19,Long
2154,STK,NYS0421,2,Short
2154,STK,NYS0463,19,Long
2154,STK,NYS0566,16,Short
2154,STK,NYS0623,33,Long
2154,STK,NYS0736,5,Long
2154,STK,NYS0785,7,Short
2154,STK,NYS0952,1,Long
2154,STK,NYS1118,11,Long
2154,STK,NYS1169,29,Long
2154,STK,NYS1205,20,Long
2154,STK,NYS1214,13,Long
2154,STK,NYS1254,30,Short
2154,STK,NYS1280,17,Short
2154,STK,NYS1367,43,Long
2154,STK,NYS1493,7,Long
2154,STK,NYS1621,49,Short
2154,STK,NYS1675,174,Short
2154,STK,NYS1730,1,Short
2154,STK,NYS1917,47,Long
2154,STK,NYS2039,29,Short
2154,STK,NYS2071,31,Long
2154,STK,NYS2072,58,Short
2154,STK,NYS2222,7,Long
2154,STK,NYS2309,21,Long
2154,STK,NYS2331,11,Long
2154,STK,NYS2354,13,Long
2154,STK,NYS2372,17,Long
2154,STK,NYS2412,23,Long
2154,STK,NYS2423,8,Long
2155,CASH,n/a,7739.59,Long
2155,STK,ETF1161,78,Short
2155,STK,ETF1328,37,Long
2155,STK,NAS0279,39,Long
2155,STK,NYS0232,2,Short
2155,STK,NYS0715,23,Long
2155,STK,NYS1412,7,Long
2155,STK,NYS2071,41,Short
2156,CASH,n/a,3801.28,Long
2156,STK,ETF0560,13,Long
2156,STK,ETF1110,4,Long
2156,STK,ETF1247,3,Long
2156,STK,ETF1286,15,Long
2156,STK,ETF1382,41,Long
2156,STK,ETF1414,10,Long
2156,STK,NAS0006,7,Long
2156,STK,NAS0231,57,Long
2156,STK,NAS0279,24,Long
2156,STK,NAS0468,47,Long
2156,STK,NAS1005,23,Long
2156,STK,NAS1621,1,Short
2156,STK,NYS0301,12,Long
2156,STK,NYS0351,19,Short
2156,STK,NYS0440,258,Long
2156,STK,NYS0592,16,Long
2156,STK,NYS0672,17,Long
2156,STK,NYS0710,269,Short
2156,STK,NYS0843,85,Short
2156,STK,NYS1390,14,Short
2156,STK,NYS2354,7,Short
2156,STK,NYS2423,9,Long
2157,CASH,n/a,6652.27,Long
2158,CASH,n/a,5082.07,Long
2159,CASH,n/a,2946.97,Long
2159,STK,ETF0068,22,Short
2159,STK,ETF1120,7,Short
2159,STK,ETF1286,7,Short
2160,CASH,n/a,4397.62,Long
2160,STK,ETF0672,63,Long
2160,STK,ETF1157,29,Long
2160,STK,NAS0647,174,Long
2160,STK,NAS2590,10,Long
2160,STK,NYS0459,49,Long
2160,STK,NYS0860,24,Long
2161,CASH,n/a,2994.39,Long
2161,STK,ETF0037,27,Long
2161,STK,ETF0529,15,Long
2161,STK,ETF0560,16,Long
2161,STK,ETF0760,3,Long
2161,STK,ETF0763,10,Long
2161,STK,ETF1172,13,Short
2161,STK,ETF1286,6,Long
2161,STK,NAS1075,42,Long
2161,STK,NAS1648,52,Short
2161,STK,NAS2477,6,Long
2161,STK,NYS0047,11,Long
2161,STK,NYS1017,11,Long
2161,STK,NYS1214,22,Long
2161,STK,NYS1242,5,Short
2161,STK,NYS1430,33,Long
2161,STK,NYS1493,25,Long
2161,STK,NYS1605,110,Short
2161,STK,NYS2214,33,Short
2161,STK,NYS2331,8,Long
2162,CASH,n/a,958.73,Long
2162,STK,ETF0540,13,Long
2162,STK,NYS1674,212,Short
2162,STK,NYS1983,21,Long
2163,CASH,n/a,1220.47,Long
2163,STK,ETF0763,2,Short
2163,STK,ETF0846,54,Long
2163,STK,ETF1247,8,Short
2163,STK,NAS1234,2,Long
2163,STK,NYS0602,9,Short
2164,CASH,n/a,2148.65,Long
2164,STK,ETF0147,30,Long
2164,STK,ETF0786,14,Short
2164,STK,ETF1157,1,Long
2164,STK,NAS0006,31,Long
2164,STK,NAS0601,18,Long
2164,STK,NYS1689,1,Short
2165,CASH,n/a,16.22,Long
2165,STK,NAS0006,15,Long
2166,CASH,n/a,1292.79,Long
2166,STK,ETF0037,70,Long
2166,STK,ETF0204,1,Short
2166,STK,ETF0763,16,Short
2166,STK,ETF1286,11,Long
2166,STK,NYS0002,23,Long
2166,STK,NYS1779,6,Short
2167,CASH,n/a,14469.01,Long
2167,STK,ETF0204,25,Short
2167,STK,ETF1172,25,Long
2168,CASH,n/a,8428.34,Long
2168,STK,ETF0204,28,Long
2168,STK,ETF0565,3,Short
2168,STK,ETF0670,122,Long
2168,STK,ETF0763,8,Long
2168,STK,ETF0813,1,Long
2168,STK,NAS0821,6,Long
2168,STK,NAS2483,10,Long
2168,STK,NYS0395,21,Long
2168,STK,NYS1693,54,Short
2168,STK,NYS2134,10,Short
2169,CASH,n/a,1052.19,Long
2169,STK,ETF0463,20,Short
2169,STK,ETF0681,14,Long
2169,STK,NAS0231,24,Long
2169,STK,NYS0956,21,Short
2169,STK,NYS1260,15,Long
2169,STK,NYS1282,37,Long
2170,CASH,n/a,1158,Long
2170,STK,ETF0531,17,Long
2170,STK,ETF1286,8,Long
2170,STK,NAS0858,18,Long
2170,STK,NYS0440,39,Long
2170,STK,NYS1507,10,Long
2170,STK,NYS2198,18,Long
2170,STK,NYS2250,13,Short
2171,CASH,n/a,8639.58,Long
2171,STK,ETF0846,41,Long
2171,STK,ETF0856,16,Long
2171,STK,ETF1223,40,Long
2171,STK,ETF1286,3,Long
2171,STK,ETF1514,25,Long
2171,STK,NYS0208,23,Short
2171,STK,NYS0463,4,Long
2171,STK,NYS0517,46,Long
2171,STK,NYS0747,10,Long
2171,STK,NYS1306,9,Short
2171,STK,NYS1410,5,Long
2172,CASH,n/a,4069.77,Long
2173,CASH,n/a,6958.11,Long
2173,STK,ETF0463,8,Long
2173,STK,ETF0687,25,Long
2173,STK,ETF0720,15,Long
2173,STK,ETF1133,26,Long
2173,STK,ETF1286,9,Long
2173,STK,NAS0637,11,Long
2173,STK,NAS1333,11,Short
2173,STK,NAS2361,5,Long
2173,STK,NYS0022,4,Short
2173,STK,NYS0382,8,Long
2173,STK,NYS0478,37,Short
2173,STK,NYS0519,6,Short
2173,STK,NYS0636,4,Short
2173,STK,NYS0803,17,Long
2173,STK,NYS0823,64,Short
2173,STK,NYS0920,40,Short
2173,STK,NYS1079,8,Long
2173,STK,NYS1355,9,Long
2173,STK,NYS1358,4,Long
2173,STK,NYS1380,9,Long
2173,STK,NYS1412,9,Long
2173,STK,NYS1653,3,Long
2173,STK,NYS1730,19,Long
2173,STK,NYS2214,3,Long
2173,STK,NYS2309,6,Long
2174,CASH,n/a,1082.93,Long
2174,STK,ETF1286,2,Long
2174,STK,NAS1474,7,Long
2174,STK,NAS1562,35,Long
2174,STK,NAS1794,13,Long
2174,STK,NYS0220,9,Long
2174,STK,NYS0846,4,Long
2174,STK,NYS1667,31,Long
2174,STK,NYS1999,2,Long
2174,STK,NYS2125,1,Long
2174,STK,NYS2253,4,Long
2175,CASH,n/a,948.32,Long
2176,CASH,n/a,1178.92,Long
2176,STK,ETF1286,7,Short
2176,STK,ETF1328,14,Long
2176,STK,NAS1206,32,Long
2176,STK,NYS1214,21,Short
2176,STK,NYS1766,11,Long
2177,CASH,n/a,2572.78,Long
2177,STK,ETF0809,8,Long
2177,STK,NYS2253,14,Long
2178,CASH,n/a,7038.06,Long
2178,STK,ETF0037,59,Long
2178,STK,ETF0560,3,Long
2178,STK,ETF0715,161,Long
2178,STK,ETF0864,60,Long
2178,STK,ETF1003,2,Short
2178,STK,ETF1121,6,Short
2178,STK,ETF1223,45,Long
2178,STK,ETF1257,42,Long
2178,STK,ETF1286,6,Short
2178,STK,ETF1450,18,Long
2178,STK,NAS0113,5,Long
2178,STK,NAS0696,10,Long
2178,STK,NAS1135,7,Short
2178,STK,NAS1382,10,Short
2178,STK,NYS0002,137,Long
2178,STK,NYS0056,4,Short
2178,STK,NYS0389,34,Long
2178,STK,NYS0672,2,Short
2178,STK,NYS0915,12,Long
2178,STK,NYS0920,228,Short
2178,STK,NYS1149,25,Short
2178,STK,NYS1218,3,Long
2178,STK,NYS1222,30,Long
2178,STK,NYS1306,22,Long
2178,STK,NYS1308,25,Long
2178,STK,NYS1378,24,Long
2178,STK,NYS1653,3,Short
2178,STK,NYS2119,1,Long
2178,STK,NYS2331,2,Short
2179,CASH,n/a,2603.1,Long
2179,STK,ETF0171,47,Long
2179,STK,ETF0528,21,Long
2179,STK,ETF0529,3,Long
2179,STK,ETF0540,52,Long
2179,STK,ETF1003,18,Short
2179,STK,ETF1286,7,Long
2179,STK,NAS2263,62,Long
2179,STK,NYS0389,6,Short
2179,STK,NYS1214,4,Long
2179,STK,NYS1906,4,Long
2179,STK,NYS1958,16,Short
2179,STK,NYS2222,25,Short
2179,STK,NYS2320,2,Long
2180,CASH,n/a,7106.13,Long
2180,STK,ETF0037,20,Long
2180,STK,ETF0681,11,Short
2180,STK,ETF0773,27,Long
2180,STK,ETF0846,53,Long
2180,STK,ETF1003,17,Long
2180,STK,ETF1110,10,Long
2180,STK,ETF1286,19,Long
2180,STK,NAS0052,31,Long
2180,STK,NAS0126,12,Short
2180,STK,NAS0143,5,Short
2180,STK,NAS0203,141,Short
2180,STK,NAS1426,11,Long
2180,STK,NAS2069,15,Short
2180,STK,NYS0222,23,Long
2180,STK,NYS0248,4,Long
2180,STK,NYS0365,9,Long
2180,STK,NYS0463,31,Long
2180,STK,NYS0821,33,Long
2180,STK,NYS1017,47,Long
2180,STK,NYS2092,37,Long
2180,STK,NYS2423,16,Long
2181,CASH,n/a,1084.99,Long
2181,STK,ETF1448,141,Long
2181,STK,NAS1034,1,Long
2181,STK,NAS1274,52,Long
2181,STK,NYS0748,34,Short
2182,CASH,n/a,721.8,Long
2182,STK,ETF0529,13,Long
2182,STK,ETF1383,24,Long
2182,STK,NYS1030,14,Long
2182,STK,NYS1992,27,Long
2183,CASH,n/a,436.14,Long
2183,STK,ETF0169,10,Short
2183,STK,NAS0766,14,Long
2183,STK,NAS1291,48,Short
2183,STK,NYS1214,6,Long
2184,CASH,n/a,14572.98,Long
2185,CASH,n/a,10139.87,Long
2186,CASH,n/a,11619,Long
2186,STK,NYS0514,11,Long
2186,STK,NYS2072,7,Long
2187,CASH,n/a,744.48,Long
2187,STK,NYS1077,9,Short
2187,STK,NYS2214,15,Long
2188,CASH,n/a,2670.56,Long
2188,STK,ETF0777,26,Long
2188,STK,ETF1286,11,Long
2188,STK,NYS1693,50,Long
2188,STK,NYS1999,2,Long
2189,CASH,n/a,6406.56,Long
2189,STK,ETF0204,27,Long
2189,STK,ETF0809,26,Long
2189,STK,ETF1003,4,Short
2189,STK,ETF1286,8,Short
2189,STK,ETF1290,8,Long
2189,STK,ETF1379,8,Long
2189,STK,ETF1448,32,Short
2189,STK,NAS0006,15,Short
2189,STK,NAS0143,1,Long
2189,STK,NAS0231,7,Long
2189,STK,NAS0316,14,Long
2189,STK,NAS0938,1,Short
2189,STK,NAS1006,3,Long
2189,STK,NAS1854,4,Long
2189,STK,NAS1921,14,Long
2189,STK,NAS1949,58,Long
2189,STK,NAS2169,20,Short
2189,STK,NYS0056,4,Short
2189,STK,NYS0399,139,Long
2189,STK,NYS0649,11,Long
2189,STK,NYS0823,75,Long
2189,STK,NYS0860,7,Long
2189,STK,NYS0925,8,Long
2189,STK,NYS1083,23,Long
2189,STK,NYS1169,13,Long
2189,STK,NYS1244,10,Long
2189,STK,NYS1693,55,Long
2189,STK,NYS1956,12,Short
2189,STK,NYS2043,23,Long
2189,STK,NYS2213,61,Short
2189,STK,NYS2413,22,Long
2189,STK,NYS2423,21,Long
2190,CASH,n/a,1858.8,Long
2190,STK,ETF0763,14,Long
2190,STK,NAS1034,1,Short
2190,STK,NYS0473,30,Short
2191,CASH,n/a,1662.97,Long
2191,STK,ETF0037,35,Short
2191,STK,ETF0787,7,Long
2191,STK,NAS0231,62,Long
2191,STK,NYS1724,14,Short
2191,STK,NYS1920,11,Short
2192,CASH,n/a,2151.61,Long
2193,CASH,n/a,3349.33,Long
2194,CASH,n/a,1347.13,Long
2194,STK,ETF0219,23,Short
2194,STK,ETF0446,4,Long
2194,STK,ETF1286,2,Long
2194,STK,NYS0107,25,Long
2194,STK,NYS0294,1,Short
2194,STK,NYS1092,19,Long
2195,CASH,n/a,2418.81,Long
2195,STK,ETF1167,22,Long
2195,STK,ETF1286,10,Long
2195,STK,NAS1035,1,Short
2195,STK,NYS0263,19,Long
2195,STK,NYS2417,16,Long
2196,CASH,n/a,1360.73,Long
2196,STK,NAS1483,9,Long
2196,STK,NYS0920,47,Long
2196,STK,NYS1426,10,Long
2197,CASH,n/a,703.71,Long
2197,STK,ETF1286,8,Long
2197,STK,NAS0486,7,Long
2197,STK,NAS1006,10,Short
2197,STK,NYS1877,3,Short
2197,STK,NYS2331,32,Long
2198,CASH,n/a,3283.83,Long
2198,STK,ETF1286,9,Short
2198,STK,NAS0006,6,Long
2198,STK,NYS1308,8,Long
2199,CASH,n/a,807.97,Long
2200,CASH,n/a,2865.49,Long
2200,STK,ETF0037,38,Long
2200,STK,ETF1286,3,Short
2200,STK,NAS0231,139,Long
2200,STK,NAS2452,7,Long
2200,STK,NYS0365,15,Long
2200,STK,NYS0609,3,Long
2200,STK,NYS1419,7,Long
2200,STK,NYS1734,20,Long
2200,STK,NYS1994,35,Long
2201,CASH,n/a,6579.07,Long
2201,STK,ETF0529,9,Long
2201,STK,ETF1157,16,Long
2201,STK,ETF1247,2,Long
2201,STK,ETF1286,3,Long
2201,STK,NAS0525,25,Short
2201,STK,NAS0858,13,Long
2201,STK,NYS0715,5,Long
2201,STK,NYS1030,12,Long
2201,STK,NYS2222,25,Short
2202,CASH,n/a,2812.81,Long
2202,STK,ETF0319,10,Long
2202,STK,ETF0763,29,Long
2202,STK,ETF1221,1,Long
2202,STK,ETF1253,4,Short
2202,STK,NAS0006,5,Long
2202,STK,NAS1819,32,Short
2202,STK,NAS2361,2,Long
2202,STK,NYS0695,19,Long
2202,STK,NYS0744,42,Long
2202,STK,NYS1275,19,Long
2202,STK,NYS1689,19,Long
2203,CASH,n/a,536.07,Long
2203,STK,ETF0037,61,Long
2203,STK,ETF0204,21,Long
2203,STK,NAS1079,2,Long
2203,STK,NYS0068,8,Long
2203,STK,NYS0687,11,Long
2203,STK,NYS1346,18,Short
2203,STK,NYS1426,1,Long
2203,STK,NYS2272,18,Long
2203,STK,NYS2442,15,Long
2204,CASH,n/a,163.78,Long
2205,CASH,n/a,12287.81,Long
2205,STK,ETF1286,1,Short
2205,STK,ETF1328,4,Long
2205,STK,ETF1367,16,Short
2205,STK,ETF1396,4,Long
2205,STK,NAS0143,1,Long
2205,STK,NAS0696,5,Long
2205,STK,NAS0858,14,Short
2205,STK,NAS1562,41,Long
2205,STK,NAS1599,28,Long
2205,STK,NAS2119,6,Long
2205,STK,NYS0015,19,Long
2205,STK,NYS0025,57,Short
2205,STK,NYS0132,37,Long
2205,STK,NYS0162,5,Long
2205,STK,NYS0736,6,Long
2205,STK,NYS1618,57,Short
2205,STK,NYS1653,11,Long
2205,STK,NYS1663,1,Long
2205,STK,NYS1674,154,Short
2205,STK,NYS1745,20,Short
2205,STK,NYS1958,8,Short
2205,STK,NYS2039,23,Long
2205,STK,NYS2071,49,Long
2205,STK,NYS2331,6,Long
2206,CASH,n/a,1969.66,Long
2206,STK,ETF1286,12,Long
2206,STK,ETF1382,6,Short
2206,STK,NAS0231,49,Long
2206,STK,NAS1549,54,Short
2206,STK,NAS2345,18,Short
2206,STK,NYS1958,10,Short
2206,STK,NYS2289,75,Long
2207,CASH,n/a,3138.74,Long
2207,STK,ETF1075,25,Long
2207,STK,ETF1286,9,Long
2207,STK,ETF1346,42,Long
2207,STK,NAS0006,30,Long
2207,STK,NAS0815,1,Long
2207,STK,NAS1043,16,Long
2207,STK,NAS1308,18,Short
2207,STK,NYS1266,3,Long
2207,STK,NYS2134,16,Long
2207,STK,NYS2220,10,Long
2207,STK,NYS2331,7,Long
2208,CASH,n/a,4595.14,Long
2209,CASH,n/a,3153.39,Long
2210,CASH,n/a,2840.14,Long
2210,STK,ETF1286,3,Long
2210,STK,NAS0006,2,Long
2210,STK,NAS1218,30,Long
2210,STK,NAS1663,76,Short
2210,STK,NAS1700,231,Short
2210,STK,NYS0134,5,Long
2210,STK,NYS0544,3,Long
2210,STK,NYS1605,173,Long
2211,CASH,n/a,3464.54,Long
2211,STK,ETF0169,9,Short
2211,STK,NYS1179,43,Long
2212,CASH,n/a,458.45,Long
2213,CASH,n/a,1065.71,Long
2214,CASH,n/a,9581.49,Long
2214,STK,ETF0715,101,Long
2214,STK,ETF1382,18,Long
2214,STK,NAS0858,14,Long
2214,STK,NAS1921,18,Long
2214,STK,NYS0796,66,Short
2214,STK,NYS1155,21,Long
2215,CASH,n/a,1763.69,Long
2215,STK,ETF1082,68,Long
2215,STK,NAS0231,9,Short
2215,STK,NAS1621,11,Long
2215,STK,NYS1964,45,Long
