act,asset,order,size,done,price
2273,NET086,Buy,10,10,20.77363229
2276,DEN084,Sell,4,4,334.8539013
2276,ITA123,Sell,20,20,12.70242152
2276,NOR005,Short,4,4,134.9966816
2276,SWE169,Sell,7,7,192.9044843
2277,FRA045,Sell,40,17,50.8755157
2279,ITA274,Buy,163,163,10.47139013
2279,SPA024,Buy,220,220,3.422600897
2279,SWE022,Sell,1,1,478.1443049
2279,SWE263,Sell,1,1,216.5092377
2281,DEN032,Buy,6,2,187.2608969
2281,GER069,Buy,26,26,64.86233184
2281,SWE120,Sell,2,2,245.9237668
2283,DEN116,Buy,2,2,228.6475336
2283,FRA077,Sell,26,26,55.36735426
2283,GER093,Buy,38,38,9.076233184
2283,NET038,Sell,23,23,56.07408072
2283,NET105,Buy,7,7,32.07067265
2283,NOR032,Sell,7,7,105.2035874
2283,NOR140,Sell,15,15,110.3053812
2283,SWE067,Short,10,10,63.52295964
2283,SWE102,Short,7,7,198.9265471
2283,SWE124,Sell,2,2,290.4443946
2283,SWE267,Buy,3,3,174.138296
2283,SWI162,Sell,17,7,63.87883408
2285,BEL037,Sell,28,28,37.94547085
2285,GER181,Short,5,5,146.4947982
2286,SWE293,Buy,34,34,82.17560538
2287,SWE300,Sell,2,2,329.2644843
2289,GER180,Short,13,13,71.63049327
2289,SWE231,Sell,4,4,73.16762332
2295,FIN036,Buy,48,48,12.9741704
2295,GER035,Buy,2,2,237.85713
2295,SWE023,Buy,1,1,187.8565919
2295,SWE267,Buy,2,2,172.4919283
2295,SWE269,Buy,3,3,95.00331839
2296,DEN066,Sell,1,1,337.3990135
2296,SWE292,Buy,9,2,82.86278027
2297,NOR120,Short,13,13,54.54026906
2300,DEN084,Buy,2,2,338.3296861
2300,FRA250,Buy,14,14,39.26520179
2302,BEL008,Sell,11,11,86.94636771
2302,DEN084,Sell,4,4,335.49713
2302,FRA239,Buy,4,4,79.0741704
2302,NET086,Short,39,7,20.75165919
2302,NET105,Buy,21,21,31.56654709
2303,FRA003,Buy,7,7,37.92923767
2303,GER032,Buy,6,6,108.8243946
2303,GER230,Sell,9,9,12.59695067
2303,SWE102,Buy,2,2,196.1007175
2303,SWE263,Buy,8,8,216.5344395
2304,DEN023,Sell,1,1,449.4842152
2304,FRA274,Buy,7,7,36.16869955
2304,SWE231,Sell,5,5,73.68627803
2305,SWE102,Buy,5,5,197.3267265
2305,SWE267,Buy,2,2,173.2143498
2306,DEN084,Buy,7,3,331.4197309
2306,FRA117,Buy,10,10,29.60511211
2306,FRA250,Buy,16,16,38.98197309
2306,GER062,Buy,257,257,9.184753363
2306,GER080,Sell,87,87,13.74950673
2306,ITA286,Short,192,192,5.212556054
2306,NET061,Short,39,39,20.47820628
2306,NOR005,Sell,13,13,133.1181166
2306,NOR017,Buy,1,1,223.1623318
2306,NOR032,Short,14,14,107.8366816
2306,NOR140,Buy,9,9,111.7643049
2306,NOR150,Sell,10,10,142.6534529
2306,SWE118,Buy,16,10,81.76959641
2306,SWE244,Buy,25,25,88.27919283
2306,SWI162,Buy,7,7,63.64825112
2308,NET016,Buy,4,4,73.55300448
2309,GER189,Buy,49,49,22.81811659
2309,IRE014,Buy,700,700,1.253004484
2309,SWE267,Sell,12,12,172.9400897
2309,SWE275,Sell,3,3,149.6947982
2309,SWI162,Buy,1,1,63.3367713
2311,GER230,Sell,50,25,12.49847534
2311,NOR140,Buy,1,1,110.8986547
2311,SWE189,Sell,13,13,87.9755157
2316,SWE264,Sell,10,10,111.9818834
2319,DEN027,Buy,1,1,409.2124664
2319,DEN084,Buy,4,4,337.2864574
2319,SWE293,Buy,5,5,82.90439462
2320,BEL097,Buy,19,19,59.66663677
2320,FRA250,Buy,42,42,39.28107623
2320,NOR150,Buy,12,12,139.4652915
2320,SWE264,Buy,3,3,113.7590135
2321,SWE047,Short,6,6,126.0610762
2322,GER072,Buy,47,47,23.61991031
2323,DEN049,Short,3,3,541.2982063
2323,DEN117,Buy,12,12,37.73246637
2323,GER224,Sell,21,21,20.9973991
2323,SWE252,Short,2,2,32.48591928
2324,ITA274,Buy,135,135,10.37192825
2324,NOR081,Buy,12,12,26.17587444
2324,SPA025,Buy,53,53,4.964035874
2324,SPA123,Buy,75,75,11.77318386
2324,SWI162,Short,5,5,63.64152466
2325,DEN124,Sell,11,11,117.1352466
2325,FRA268,Buy,4,4,43.08887892
2325,ITA198,Buy,99,99,3.829327354
2325,SWE081,Buy,10,10,107.0646637
2325,SWI167,Buy,2,2,85.07461883
2329,DEN027,Buy,2,2,408.7618834
2329,DEN089,Buy,1,1,674.7027803
2329,FIN059,Sell,18,18,20.05363229
2329,FRA014,Short,484,484,2.709506726
2329,GER062,Sell,137,137,9.01955157
2329,GER074,Sell,18,18,71.11605381
2329,IRE033,Buy,2,2,23.26376682
2329,ITA123,Sell,58,58,12.80654709
2329,ITA222,Buy,5,5,13.38242152
2329,ITA246,Buy,160,106,7.372376682
2329,ITA270,Buy,20,20,1.007443946
2329,SPA083,Short,13,13,5.385201794
2329,SWE124,Buy,5,5,293.930852
2329,SWE168,Buy,8,8,67.87847534
2329,SWE169,Short,4,4,193.2329148
2329,SWI218,Buy,5,5,293.4130942
2330,FRA095,Buy,15,15,14.36206278
2330,SWE047,Short,10,10,126.092287
2336,ITA034,Sell,122,122,1.660269058
2336,NOR150,Short,4,4,146.5593722
2337,DEN023,Sell,3,3,445.9426906
2337,SWE124,Buy,5,5,294.0424215
2338,SWE256,Sell,3,3,111.69713
2339,DEN127,Sell,4,1,319.8906726
2340,SPA132,Sell,67,67,11.38439462
2340,SWE268,Sell,4,4,222.9760538
2341,DEN079,Sell,22,19,70.36358744
2341,GER013,Buy,6,6,126.4573991
2341,GER080,Sell,114,114,13.66304933
2341,ITA123,Sell,42,42,12.82457399
2341,SWE263,Short,3,3,217.3027803
2341,SWI129,Short,12,12,42.58816143
2341,SWI253,Sell,4,4,239.2906726
2347,GER234,Sell,6,6,53.87488789
2348,NOR081,Sell,27,8,26.13345291
2348,SPA024,Sell,20,20,3.44573991
2350,SWI071,Buy,2,2,64.13784753
2350,SWI227,Sell,146,146,11.03022422
2351,SWE102,Buy,3,3,204.986278
2351,SWE276,Buy,5,5,42.80475336
2351,SWI167,Sell,16,16,84.53874439
2354,SWE248,Sell,1,1,145.8161435
2359,SWI187,Buy,8,8,234.9634978
2359,SWI209,Buy,7,7,88.29811659
2363,FRA274,Buy,39,39,36.96627803
2363,GER181,Buy,10,10,147.1979372
2363,NOR081,Sell,11,11,26.3535426
2363,SWI139,Sell,40,24,54.80609865
2366,SWE194,Buy,3,3,89.76735426
2367,SWE130,Sell,1,1,278.0278027
2368,FRA239,Sell,12,12,79.00932735
2368,NET050,Sell,51,51,12.29443946
2368,NOR083,Sell,2,2,328.3037668
2368,SPA011,Sell,19,14,91.11901345
2368,SWE026,Buy,1,1,770.2659193
2368,SWE194,Buy,16,16,89.87165919
2368,SWI187,Buy,6,6,235.3082511
2374,FRA136,Sell,248,248,6.312914798
2374,NOR142,Buy,126,126,26.78188341
2374,SPA026,Sell,460,460,0.970672646
2374,SWE260,Buy,1,1,26.80636771
2377,GER240,Buy,10,10,79.28071749
2378,DEN085,Buy,3,3,262.4121973
2381,NOR006,Sell,12,4,29.64672646
2381,NOR071,Sell,3,3,87.57506726
2384,ITA118,Sell,381,381,3.609058296
2385,DEN085,Short,6,6,262.5013453
2385,NOR032,Sell,11,11,106.2380269
2387,DEN084,Buy,5,5,339.2704036
2387,GER030,Buy,7,7,63.82986547
2387,NOR140,Buy,10,5,112.524574
2387,NOR149,Buy,11,11,147.4584753
2388,DEN085,Sell,3,3,257.0878924
2389,SWE141,Buy,5,1,271.8001794
2389,SWI167,Sell,18,18,84.23147982
2391,FRA054,Buy,14,14,71.4335426
2393,SWE162,Buy,8,8,24.44556054
2393,SWI039,Buy,3,1,253.1165919
2394,NOR140,Buy,4,4,112.5629596
2396,GER072,Buy,56,56,23.55542601
2396,ITA286,Buy,18,18,5.269775785
2396,SWI167,Buy,2,2,84.14941704
2397,ITA288,Buy,239,239,6.498744395
2397,SWE263,Buy,3,3,217.0727354
2398,SWE102,Buy,8,8,199.750583
2399,NOR096,Sell,30,18,31.04376682
2402,ITA169,Sell,1078,604,2.896233184
2402,SWE293,Buy,5,5,82.4644843
2405,DEN127,Sell,1,1,325.3671749
2405,FRA274,Sell,65,65,37.14636771
2405,ITA118,Buy,381,381,3.615964126
2405,ITA286,Sell,36,36,5.298116592
2405,NOR069,Sell,285,285,3.698565022
2405,NOR143,Buy,4,4,61.19210762
2405,SWE102,Buy,21,10,202.9063677
2405,SWE108,Buy,7,7,172.3271749
2405,SWE124,Short,1,1,290.8978475
2405,SWE141,Buy,3,3,270.6610762
2405,SWI187,Buy,1,1,239.3580269
2406,NOR043,Sell,24,24,36.23668161
2407,SWE194,Buy,19,19,90.30161435
2409,FRA231,Sell,1,1,68.3735426
2409,SWE090,Sell,4,1,219.6670852
2409,SWE124,Sell,1,1,293.6769507
2410,GER181,Sell,6,6,147.0074439
2410,NOR027,Buy,554,554,3.324035874
2410,SWI167,Sell,5,3,83.74520179
2411,DEN085,Buy,4,4,261.7205381
2411,GER054,Sell,225,225,7.358026906
2411,ITA169,Buy,750,750,2.97838565
2411,SWE023,Sell,4,4,190.7071749
2411,SWE169,Buy,8,8,190.5066368
2411,SWE194,Buy,4,4,89.35919283
2417,DEN079,Buy,20,20,70.26798206
2417,GER035,Short,6,6,238.1728251
2417,SWE090,Sell,6,6,216.1811659
2417,SWE141,Buy,3,3,271.5001794
2417,SWI253,Buy,2,2,237.5194619
2418,BEL008,Buy,11,11,86.25542601
2418,FRA171,Short,4,4,133.9359641
2418,GER083,Buy,25,25,38.07363229
2418,GER240,Buy,10,10,79.00690583
2418,NET073,Sell,58,58,23.93515695
2418,SPA005,Buy,30,30,13.06780269
2420,AUS027,Sell,25,1,56.11901345
2420,GER030,Buy,1,1,64.55641256
2420,GER093,Sell,91,54,9.165829596
2420,GER240,Buy,22,17,79.74035874
2420,ITA118,Sell,217,217,3.618475336
2420,NET111,Buy,49,49,25.24591928
2420,SWE102,Sell,4,4,196.6323767
2420,SWE194,Short,13,13,90.39246637
2420,SWE256,Buy,7,1,111.2465471
2420,SWI187,Sell,6,6,237.7412556
2425,NET006,Buy,1,1,53.62663677
2425,SWE023,Sell,7,3,190.4219731
2425,SWE239,Short,3,3,97.4173991
2426,DEN117,Sell,27,27,37.70439462
2426,FRA271,Buy,10,10,54.42852018
2426,GER153,Sell,20,20,30.43991031
2426,ITA270,Buy,1250,1250,1.013991031
2426,SWI162,Sell,12,12,63.82753363
2427,DEN044,Short,2,2,220.526278
2427,FRA163,Sell,10,10,96.06215247
2427,FRA241,Sell,35,6,50.55345291
2427,SWE174,Sell,2,2,207.5852915
2427,SWE263,Buy,5,5,219.7999103
2431,SWE248,Buy,1,1,146.5685202
2435,FRA054,Buy,15,15,72.24017937
2435,FRA076,Sell,6,6,49.49345291
2435,NOR120,Sell,43,43,52.90017937
2435,SWE038,Sell,2,2,129.4698655
2435,SWE102,Sell,2,2,191.2241256
2436,FRA250,Short,34,34,39.18403587
2436,GER157,Sell,36,36,41.46170404
2436,SWI001,Sell,191,95,16.4206278
2436,SWI218,Buy,2,2,292.8373094
2438,DEN127,Buy,2,2,324.84
2438,SWE264,Buy,18,18,113.3072646
2442,SWI253,Buy,2,2,239.8934529
2444,GER050,Sell,31,31,44.79174888
2445,DEN085,Sell,1,1,262.3986547
2445,ITA028,Buy,43,43,17.58762332
2445,NET050,Buy,72,72,12.33982063
2445,SPA123,Sell,109,109,11.8406278
2445,SWE138,Buy,6,6,214.5184753
2448,SWE293,Buy,9,9,82.85641256
2451,GER172,Buy,9,9,76.44044843
2451,SWE124,Sell,8,8,290.5700448
2453,NOR166,Buy,1,1,325.3446637
2454,SWI139,Sell,31,2,54.53784753
2456,FRA171,Buy,2,2,134.0408072
2456,SWE293,Sell,3,3,82.80672646
2459,NOR071,Sell,14,14,88.76116592
2459,SWE023,Short,1,1,190.4244843
2460,DEN023,Sell,3,3,452.0839462
2460,FRA036,Sell,81,81,20.03748879
2461,DEN044,Buy,7,7,218.8914798
2461,FRA049,Buy,51,51,30.35121076
2461,GER234,Sell,22,22,53.952287
2461,ITA028,Sell,126,53,17.60959641
2461,ITA274,Buy,78,78,10.04986547
2461,SWE026,Buy,1,1,770.4945291
2461,SWE101,Buy,1,1,131.558296
2461,SWE263,Buy,1,1,217.4355157
2462,SWE194,Buy,4,4,88.98134529
2464,FRA095,Buy,12,12,14.50484305
2464,GER230,Buy,103,6,12.56251121
2464,NOR166,Buy,2,2,326.2400897
2464,SWE102,Short,5,5,193.3689686
2464,SWE191,Short,12,12,47.62008969
2464,SWI162,Buy,8,8,63.21686099
2464,SWI217,Sell,2,2,73.86959641
2465,GER095,Buy,20,20,29.69461883
2465,NOR140,Buy,10,10,110.2636771
2465,SWE162,Buy,30,30,24.65919283
2468,NOR140,Buy,6,6,113.1629596
2469,ITA246,Buy,185,21,7.40896861
2469,SWE124,Buy,3,3,292.9545291
2470,FRA216,Sell,6,6,81.69085202
2470,FRA274,Buy,14,14,36.94789238
2470,GER093,Buy,1,1,9.212376682
2470,ITA118,Buy,200,200,3.604035874
2470,NET090,Short,19,19,9.497488789
2471,SWE273,Buy,37,37,75.28600897
2472,ITA169,Buy,494,494,2.89058296
2472,NOR140,Sell,11,11,112.7855605
2472,SWE268,Buy,9,9,225.8580269
2472,SWE292,Short,10,10,82.65524664
2472,SWI168,Buy,16,16,83.81201794
2473,DEN027,Buy,1,1,398.5976682
2473,SPA119,Short,20,20,64.54044843
2474,DEN127,Buy,1,1,327.1500448
2474,NOR081,Buy,2,2,26.00744395
2476,SWE248,Short,7,1,145.1004484
2477,FRA293,Buy,25,25,51.41659193
2477,ITA286,Buy,263,263,5.232466368
2477,NET086,Buy,103,103,20.59730942
2477,SWI006,Sell,12,12,66.44627803
2477,SWI167,Buy,2,2,83.3561435
2481,GER234,Sell,15,15,53.77130045
2487,NOR002,Buy,6,6,96.79730942
2487,SWE293,Sell,8,8,82.13201794
2490,AUS031,Buy,60,60,20.43479821
2490,NOR140,Short,2,2,112.2043946
2491,DEN110,Sell,18,18,71.91632287
2491,GER138,Buy,92,92,8.533004484
2491,SPA123,Sell,10,10,11.67506726
2491,SWE038,Buy,3,3,128.8492377
2491,SWE264,Short,6,3,112.2799103
2491,SWE267,Sell,2,2,172.4724664
2491,SWE299,Sell,14,14,133.3676233
2492,FIN115,Sell,72,72,13.55165919
2492,GER173,Short,42,2,23.21928251
2492,NOR142,Sell,14,14,26.09470852
2492,SWE163,Sell,15,15,102.0069955
2492,SWI167,Short,16,16,84.67443946
2493,FRA239,Sell,1,1,78.93112108
2493,GER161,Sell,1,1,137.6903139
2493,NOR143,Buy,4,4,62.43192825
2493,SPA048,Sell,69,69,4.838475336
2493,SWE102,Short,1,1,199.3374888
2493,SWE267,Buy,10,10,173.2381166
2496,DEN084,Buy,3,3,333.9693274
2496,FIN036,Buy,30,30,12.9206278
2496,NOR140,Sell,14,14,110.823139
2497,DEN127,Short,4,4,317.5597309
2497,FRA100,Buy,13,13,94.55219731
2497,GER080,Sell,21,1,13.6044843
2497,NET090,Sell,17,17,9.581255605
2497,NOR140,Sell,15,15,112.2763229
2497,SPA022,Short,182,51,7.464932735
2497,SWE084,Sell,16,16,41.45587444
2497,SWE096,Sell,542,542,0.800627803
2497,SWE124,Sell,1,1,293.5029596
2497,SWE141,Buy,4,3,270.5037668
2497,SWE164,Short,2,2,87.56286996
2497,SWE282,Short,9,9,124.0800897
2497,SWI168,Sell,7,7,83.47147982
2498,FRA066,Buy,9,9,148.9513004
2498,ITA246,Short,48,48,7.276143498
2498,NOR026,Short,10,10,52.37219731
2498,SWE102,Short,1,1,196.3070852
2498,SWE122,Sell,5,5,76.21381166
2503,DEN032,Buy,8,5,187.8215247
2503,ITA123,Sell,111,111,12.87426009
2503,NET105,Buy,6,6,31.78878924
2503,NOR013,Buy,25,25,63.73982063
2506,GER013,Buy,25,13,126.5673543
2506,NOR033,Sell,53,53,7.750224215
2506,NOR111,Buy,13,13,109.3836771
2506,SWE194,Sell,9,9,90.26242152
2506,SWE228,Sell,8,3,192.8012556
2506,SWE244,Buy,5,5,87.67650224
2506,SWE263,Buy,3,3,217.1340807
2507,DEN097,Short,4,4,201.6816143
2508,DEN127,Sell,3,3,323.7728251
2508,GER181,Sell,11,6,147.2695964
2508,NOR120,Sell,30,30,52.23067265
2508,SWE023,Sell,1,1,190.6635874
2508,SWE194,Buy,14,14,89.83659193
2508,SWI167,Sell,4,4,83.1458296
2509,FRA163,Buy,14,14,95.29022422
2509,GER022,Sell,6,6,53.17318386
2512,NOR081,Sell,4,4,26.24394619
2513,BEL008,Buy,6,6,87.57730942
2513,DEN037,Sell,3,1,214.4211659
2513,DEN044,Sell,10,6,219.6381166
2513,FRA020,Buy,4,4,6.398475336
2513,FRA239,Buy,4,4,78.49040359
2513,GER181,Buy,9,9,147.2238565
2513,ITA125,Buy,38,22,11.52502242
2513,NOR032,Buy,7,7,107.6198206
2513,NOR043,Sell,51,23,35.29165919
2513,NOR081,Buy,11,11,25.63336323
2513,NOR120,Buy,6,6,51.55461883
2513,SPA023,Buy,50,50,1.717488789
2513,SWE021,Sell,4,4,144.1804484
2513,SWE023,Sell,3,3,190.4034978
2513,SWE024,Sell,2,2,171.853991
2513,SWE248,Sell,9,7,146.7047534
2513,SWE263,Buy,9,9,218.7608072
2513,SWE264,Buy,2,2,111.8230493
2513,SWE267,Sell,4,4,174.1052915
2513,SWI167,Buy,9,9,83.15219731
2513,SWI187,Sell,1,1,236.2043049
2513,SWI211,Short,1,1,334.6738117
2515,FIN102,Buy,48,48,7.174798206
2515,FRA239,Buy,1,1,79.09811659
2515,GER181,Sell,1,1,146.7678027
2515,ITA036,Buy,935,935,0.850403587
2515,NOR069,Sell,30,30,3.80206278
2515,SWE021,Buy,5,5,143.3295067
2515,SWE024,Buy,3,3,171.3391928
2515,SWE237,Sell,4,4,55.29147982
2515,SWI253,Buy,1,1,240.0420628
2516,ITA134,Sell,23,2,11.56008969
2517,NOR149,Sell,1,1,151.0057399
2519,BEL035,Buy,74,74,14.39372197
2519,DEN049,Buy,1,1,542.4280717
2519,GER069,Buy,39,25,65.0644843
2519,SWE244,Buy,1,1,88.41488789
2519,SWE264,Sell,7,7,113.5546188
2519,SWI139,Buy,6,6,54.31381166
2521,DEN124,Sell,11,11,116.6478027
2521,SWE263,Buy,1,1,216.0672646
2522,GER153,Short,55,55,29.99713004
2522,GER173,Buy,39,39,23.41686099
2522,NET016,Buy,9,9,73.64188341
2522,NET038,Short,18,18,59.2606278
2522,NOR044,Buy,39,9,19.10466368
2522,NOR081,Sell,6,6,26.01381166
2522,SPA072,Sell,120,120,12.05721973
2522,SPA123,Sell,23,23,11.77991031
2522,SWE102,Buy,6,6,191.3489686
2522,SWE166,Sell,11,11,118.2021525
2522,SWE194,Buy,31,29,90.36493274
2522,SWE252,Buy,2,2,32.44860987
2522,SWE275,Short,6,6,151.1821525
2522,SWE292,Sell,5,5,82.65408072
2522,SWE296,Buy,1,1,57.31040359
2522,SWI139,Buy,3,3,54.94609865
2522,SWI230,Sell,128,128,17.90878924
2524,SWE040,Buy,9,9,114.2882511
2524,SWE126,Sell,3,3,218.8423318
2524,SWE194,Buy,17,17,89.08457399
2524,SWI105,Sell,1,1,525.1318386
2526,ITA169,Buy,683,683,2.893363229
2528,SWE163,Sell,12,12,101.3966816
2528,SWE244,Buy,12,12,88.82726457
2528,SWI162,Sell,14,14,63.54394619
2528,SWI187,Buy,7,7,237.9543498
2529,FRA036,Buy,3,3,19.97246637
2530,NOR043,Buy,43,43,36.67991031
2530,SWE124,Sell,2,2,292.0344395
2531,ITA169,Sell,559,46,2.926008969
2531,SWE244,Buy,15,15,87.83452915
2534,SWE023,Buy,1,1,190.4750673
2534,SWE211,Buy,4,4,107.3624215
2535,NOR032,Buy,5,5,107.5015247
2535,NOR049,Short,15,15,110.1141704
2535,SWE276,Buy,15,10,42.85955157
2537,SPA088,Buy,661,661,0.566008969
2539,NOR120,Buy,3,3,52.05955157
2539,SWE058,Buy,7,7,107.6813453
2539,SWE124,Buy,2,2,292.3752466
2540,NOR150,Buy,2,2,138.6240359
2540,SWE194,Sell,3,3,89.11838565
2541,SWE244,Sell,6,6,88.60950673
2542,FRA268,Sell,1,1,43.5573991
2542,SPA123,Buy,10,5,11.76717489
2542,SPA132,Buy,15,15,11.37147982
2544,SWE090,Sell,5,5,216.1401794
2544,SWE134,Short,3,3,142.5209865
2544,SWI018,Short,25,14,32.04556054
2545,FRA033,Buy,530,530,0.080986547
2545,NOR140,Sell,3,1,112.8541704
2545,NOR143,Sell,8,8,62.78080717
2545,SWE090,Short,1,1,219.3716592
2547,SWE276,Sell,23,23,42.89847534
2547,SWI006,Buy,23,23,67.67524664
2548,FRA274,Sell,7,7,37.11721973
2550,DEN079,Sell,14,14,70.58762332
2550,SWE021,Sell,3,3,142.5916592
2551,FRA057,Short,15,15,51.40286996
2551,ITA169,Sell,579,579,2.972107623
2551,NOR149,Buy,10,2,148.7127354
2551,SWE023,Sell,9,9,188.8663677
2551,SWE231,Buy,1,1,73.6238565
2553,DEN084,Buy,3,3,329.7656502
2553,FRA015,Buy,46,46,24.307713
2553,SWI201,Buy,4,4,161.033722
2554,SWE194,Buy,21,21,89.80286996
2556,NET086,Sell,55,55,21.09192825
2558,DEN037,Buy,2,2,215.2952466
2558,GER105,Buy,21,21,56.20887892
2558,SWE231,Buy,15,15,73.65013453
2558,SWE244,Buy,16,16,88.45730942
2558,SWI167,Buy,1,1,84.13408072
2560,GER138,Buy,74,61,8.594529148
2566,DEN071,Buy,2,2,123.250583
2566,SWE263,Sell,4,4,220.8447534
2567,DEN032,Sell,9,9,185.0503139
2567,DEN063,Buy,5,5,210.6109417
2567,SPA033,Short,37,37,31.67363229
2567,SWE206,Buy,63,63,5.314618834
2568,NOR143,Buy,1,1,63.9329148
2569,DEN044,Sell,2,2,222.481704
2569,FRA072,Buy,2,2,77.37784753
2569,GER138,Sell,194,158,8.615605381
2569,SWE023,Sell,5,5,187.8504933
2569,SWE129,Sell,5,5,49.1638565
2569,SWE244,Buy,19,19,87.74017937
2569,SWI147,Buy,13,13,117.2321973
2572,FRA056,Short,31,31,26.12044843
2572,SWE022,Sell,1,1,474.393722
2572,SWE024,Buy,10,10,171.0288789
2572,SWE263,Short,5,5,215.1730942
2572,SWE267,Buy,4,4,172.7713004
2572,SWI001,Sell,2,2,16.51928251
2572,SWI162,Sell,23,23,63.26843049
2575,DEN079,Buy,1,1,70.5535426
2575,DEN089,Sell,2,2,680.0173094
2575,FRA011,Buy,6,6,51.22618834
2575,FRA163,Short,1,1,95.30798206
2575,FRA239,Buy,1,1,78.60869955
2575,FRA250,Buy,30,30,38.75605381
2575,GER071,Sell,1,1,26.09829596
2575,ITA199,Short,58,58,8.073901345
2575,NOR149,Short,5,5,146.2676233
2575,SWE120,Sell,2,2,245.5712108
2575,SWE124,Buy,2,2,292.8534529
2575,SWE239,Buy,8,8,97.14044843
2575,SWE244,Buy,7,7,87.73219731
2575,SWI162,Sell,9,9,63.24529148
2575,SWI187,Sell,1,1,234.393722
2575,SWI253,Short,3,3,240.2904933
2576,GER293,Sell,7,7,32.66627803
2576,NOR027,Sell,48,48,2.863049327
2578,DEN127,Buy,2,2,317.6865471
2578,FRA011,Buy,25,25,51.55488789
2578,GER030,Sell,17,17,64.25076233
2578,GER230,Buy,81,81,12.51210762
2578,ITA042,Buy,22,22,14.21192825
2578,ITA123,Buy,114,114,13.06331839
2578,SWE040,Buy,5,5,115.3386547
2578,SWE276,Sell,19,19,42.76
2578,SWI187,Sell,2,2,235.1876233
2580,SWE246,Buy,10,10,147.7593722
2580,SWI187,Buy,5,5,236.3387444
2581,NOR032,Sell,10,10,106.5158744
2581,SWE135,Sell,10,10,137.29713
2581,SWE293,Buy,2,2,82.16520179
2584,SWE090,Sell,7,7,219.9884305
2584,SWI162,Buy,38,21,63.06511211
2585,NOR071,Short,3,2,87.86834081
2586,BEL088,Buy,1,1,95.51775785
2586,DEN026,Buy,2,1,299.9044843
2586,FRA234,Sell,10,10,12.24439462
2586,ITA246,Buy,156,156,7.4632287
2586,SWE174,Short,1,1,206.9860987
2586,SWE231,Buy,3,3,72.90233184
2589,NET086,Buy,7,7,20.41345291
2589,SPA123,Buy,11,11,11.77838565
2589,SWE194,Sell,23,19,90.19336323
2596,GER069,Sell,11,11,64.17641256
2596,GER078,Buy,24,24,22.07515695
2596,NOR014,Buy,43,43,42.97533632
2596,NOR033,Buy,29,29,7.832107623
2596,SWE067,Buy,1,1,64.05856502
2596,SWE163,Buy,6,6,103.5264574
2596,SWE274,Buy,6,6,74.86502242
2596,SWE276,Short,20,20,42.84878924
2612,BEL035,Sell,142,74,14.33766816
2612,GER181,Buy,3,3,146.9673543
2612,NOR032,Sell,3,3,105.8490583
2612,SPA132,Buy,9,9,11.29112108
2612,SWE009,Sell,95,95,10.93318386
2612,SWE263,Sell,5,5,218.5512108
2614,FRA011,Buy,19,9,51.47946188
2614,FRA171,Buy,1,1,134.1473543
2614,FRA231,Buy,22,22,67.39892377
2614,ITA118,Buy,105,105,3.631210762
2614,ITA123,Short,107,107,12.92547085
2614,NOR094,Sell,17,17,53.64959641
2614,SWE090,Buy,1,1,216.1367713
2614,SWE102,Sell,2,2,205.1208072
2614,SWE120,Sell,12,4,244.6079821
2614,SWE155,Buy,4,4,186.8555157
2614,SWE244,Buy,14,14,88.10977578
2614,SWE263,Short,1,1,215.5892377
2617,SWE038,Buy,10,10,130.0986547
2618,NET105,Sell,14,14,31.96484305
2619,DEN089,Sell,1,1,681.4316592
2621,FRA191,Sell,48,48,28.21336323
2621,ITA169,Sell,163,163,2.96573991
2622,ITA025,Buy,63,63,21.64242152
2622,NOR120,Sell,16,16,53.76170404
2622,NOR149,Buy,1,1,146.8998206
2622,NOR166,Sell,4,1,328.5344395
2622,SPA025,Short,134,134,4.939910314
2622,SWE036,Sell,684,684,2.273811659
2622,SWE194,Buy,8,8,89.42071749
2622,SWE231,Buy,5,5,72.85847534
2622,SWE263,Buy,1,1,222.8468161
2622,SWI167,Sell,11,11,85.23838565
2625,FRA076,Sell,9,9,49.60914798
2625,SWE174,Sell,7,7,204.2782063
2625,SWI076,Buy,32,32,23.01470852
2627,SWE122,Sell,7,7,75.21892377
2628,DEN089,Buy,2,2,674.1206278
2628,FRA011,Sell,10,9,51.74286996
2628,NET102,Buy,254,163,6.74529148
2628,SPA026,Sell,101,101,0.972376682
2628,SWE046,Buy,95,95,4.395784753
2632,NOR049,Buy,4,4,109.7418834
2632,NOR079,Buy,20,6,41.02143498
2635,SWE047,Buy,7,7,127.8769507
2639,NOR120,Buy,1,1,54.74941704
2639,SWE248,Sell,4,4,146.9638565
2640,FIN115,Sell,64,64,13.49596413
2640,GER266,Buy,168,168,14.85560538
2640,SWE239,Sell,6,6,97.42923767
2640,SWE244,Sell,19,19,88.63946188
2640,SWE276,Sell,4,4,42.68430493
2640,SWE293,Sell,21,7,82.04466368
2641,DEN044,Buy,4,4,225.4436771
2641,GER161,Buy,1,1,138.8499552
2641,SWI051,Short,3,3,94.12143498
2641,SWI213,Short,1,1,467.826278
2642,NOR153,Sell,46,24,64.59345291
2645,ITA169,Sell,1160,875,2.955605381
2646,GER030,Short,10,10,63.90304933
2646,ITA286,Buy,45,45,5.306636771
2646,NOR013,Buy,17,17,64.28017937
2646,SWE231,Sell,13,13,73.21650224
2646,SWE263,Sell,7,7,220.9156951
2646,SWE264,Buy,2,2,112.1620628
2646,SWE269,Buy,15,15,95.19192825
2649,SWE263,Short,1,1,221.6055605
