act,asset,order,size,done,price
1127,JAPA139,Short,50,26,21.7356
1127,JAPA159,Sell,93,93,5.2078
1127,JAPA186,Buy,81,81,6.3189
1127,JAPA196,Sell,28,28,37.152
1127,JAPA250,Buy,26,26,41.2842
1127,JAPA290,Buy,15,15,60.5515
1127,SOUT097,Short,12,12,128.7642
1127,SOUT169,Sell,11,11,79.2439
1127,TAIW082,Sell,133,133,8.4649
1129,HONG084,Sell,2749,1155,0.6834
1129,JAPA129,Sell,314,314,5.5446
1130,AUST280,Sell,224,224,0.7989
1130,JAPA005,Buy,511,366,3.8295
1130,JAPA105,Buy,37,34,2.208
1131,AUST073,Short,24,24,54.548
1131,AUST298,Buy,96,96,19.4017
1131,INDI091,Buy,95,95,18.3219
1131,INDI125,Buy,1435,1435,0.9702
1131,JAPA007,Short,22,22,31.8254
1131,JAPA076,Sell,35,35,31.5619
1131,JAPA156,Buy,28,28,32.3502
1131,SOUT148,Sell,10,2,54.8485
1131,SOUT252,Buy,11,4,59.2075
1131,TAIW249,Sell,373,373,3.8954
1131,THAI109,Buy,2985,2985,0.5842
1131,THAI131,Sell,339,339,0.5059
1132,SING255,Buy,32005,8453,0.0466
1136,HONG111,Buy,957,957,1.8628
1136,JAPA250,Short,10,10,41.5025
1138,INDO037,Sell,737,737,0.6506
1138,JAPA058,Buy,7,7,35.1151
1139,HONG099,Buy,4099,4099,0.3401
1139,SOUT096,Buy,2,2,345.6376
1139,TAIW265,Buy,543,543,1.7279
1139,THAI020,Sell,45297,45297,0.0387
1140,JAPA175,Sell,384,384,2.1472
1143,AUST187,Sell,385,385,4.8571
1143,HONG275,Buy,77,77,17.3168
1143,JAPA083,Sell,77,77,11.7846
1143,JAPA126,Sell,26,26,22.0702
1143,THAI001,Short,123,123,6.4772
1143,THAI109,Sell,1266,219,0.5879
1144,HONG082,Buy,48,48,3.0127
1144,JAPA144,Buy,209,209,6.7673
1148,HONG045,Buy,525,525,0.7363
1148,JAPA041,Sell,12,12,7.1064
1148,TAIW167,Buy,215,215,7.6357
1148,THAI234,Buy,2013,2013,0.7341
1149,AUST151,Sell,29,29,55.5096
1149,AUST191,Sell,4,4,6.0311
1149,AUST253,Buy,2271,2271,1.1016
1149,HONG018,Buy,632,632,0.4889
1149,HONG114,Buy,754,754,1.2754
1149,HONG149,Buy,423,423,2.5281
1149,HONG179,Sell,1303,1028,0.5919
1149,HONG197,Short,826,826,0.8885
1149,HONG247,Sell,1372,1372,0.3555
1149,INDI124,Sell,70,70,11.6841
1149,JAPA147,Buy,31,31,13.1203
1149,JAPA175,Sell,309,309,2.1189
1149,JAPA201,Buy,33,33,56.9437
1149,JAPA214,Sell,64,64,15.4602
1149,JAPA232,Buy,4,4,2.1618
1149,JAPA234,Sell,816,816,1.1744
1149,JAPA290,Sell,33,15,61.003
1149,SOUT005,Sell,2,2,320.7783
1149,SOUT165,Buy,1110,1110,2.5477
1149,SOUT245,Sell,1,1,913.889
1149,SOUT255,Short,289,289,4.6182
1149,SOUT277,Buy,5,5,206.5628
1149,TAIW274,Buy,347,347,1.1553
1151,AUST073,Buy,6,6,54.5796
1151,AUST271,Sell,266,37,2.6674
1151,HONG005,Buy,278,41,5.6592
1151,HONG024,Buy,3777,3777,0.244
1151,HONG046,Buy,849,849,0.5952
1151,HONG059,Short,270,270,0.354
1151,HONG167,Sell,138,138,8.0413
1151,HONG257,Buy,2975,2975,0.2991
1151,INDI170,Buy,190,190,18.6197
1151,INDI178,Buy,2,2,63.6073
1151,INDI217,Sell,418,418,3.3298
1151,INDO270,Buy,4894,4894,0.2063
1151,JAPA002,Short,106,106,8.3348
1151,JAPA004,Buy,82,82,14.9648
1151,JAPA036,Buy,15,15,18.6356
1151,JAPA079,Sell,112,84,10.3558
1151,JAPA084,Sell,344,213,12.2155
1151,JAPA108,Buy,593,182,3.5318
1151,JAPA134,Buy,96,96,12.4746
1151,JAPA144,Buy,58,58,6.7944
1151,JAPA147,Sell,116,116,12.8699
1151,JAPA152,Buy,17,17,35.7121
1151,JAPA153,Sell,132,132,2.0695
1151,JAPA162,Sell,52,52,23.1382
1151,JAPA183,Short,135,135,13.9366
1151,JAPA192,Buy,365,365,4.6325
1151,JAPA218,Buy,57,57,15.4061
1151,JAPA230,Buy,2011,2011,1.4599
1151,JAPA236,Sell,61,7,58.6018
1151,JAPA250,Buy,5,5,41.2845
1151,PHIL078,Buy,31,31,54.7454
1151,SOUT214,Buy,7,7,34.3183
1151,THAI001,Sell,138,138,6.4476
1158,HONG070,Sell,23,23,12.0325
1158,THAI023,Sell,2409,2409,0.5291
1159,HONG297,Buy,7380,1907,0.1613
1159,INDI023,Buy,136,136,7.7651
1159,JAPA093,Buy,55,55,14.9046
1159,JAPA131,Short,119,119,8.6141
1159,JAPA258,Sell,271,169,12.3412
1159,JAPA262,Sell,290,127,8.9412
1159,JAPA285,Sell,143,143,3.1119
1159,JAPA290,Sell,9,9,60.7669
1159,TAIW298,Buy,17,8,3.0017
1161,TAIW132,Sell,1166,1166,2.7402
1162,AUST236,Buy,95,95,2.765
1162,AUST264,Sell,190,155,9.503
1162,HONG173,Buy,581,574,1.1541
1163,AUST054,Buy,99,99,7.1753
1163,JAPA151,Buy,246,246,2.8936
1163,SING141,Short,24,24,5.1102
1165,JAPA253,Sell,52,52,34.4373
1165,TAIW029,Short,895,895,0.772
1167,HONG155,Sell,27,27,0.2818
1167,JAPA096,Buy,115,115,3.9118
1167,JAPA201,Sell,12,9,57.1156
1167,TAIW249,Buy,108,108,3.8854
1167,THAI199,Short,33,19,7.4564
1168,HONG064,Sell,226,226,3.6063
1168,JAPA250,Short,24,24,41.458
1168,JAPA290,Buy,4,1,59.3733
1169,HONG097,Short,4124,4124,0.3932
1169,JAPA079,Sell,190,4,10.4287
1169,JAPA099,Buy,69,69,5.6397
1169,JAPA144,Buy,30,30,6.8073
1169,JAPA250,Buy,20,20,41.3116
1169,JAPA262,Buy,126,126,8.7227
1169,PHIL178,Sell,2942,2942,0.418
1170,JAPA076,Sell,28,28,31.8228
1172,JAPA239,Short,50,50,33.1458
1172,TAIW216,Buy,466,466,0.3172
1174,AUST272,Buy,545,545,4.2477
1174,INDI250,Buy,484,185,3.8284
1174,JAPA088,Buy,540,540,3.3414
1174,JAPA164,Short,30,30,12.7719
1174,JAPA236,Buy,12,12,58.6253
1174,JAPA241,Short,8,8,18.4536
1174,JAPA284,Sell,8,8,8.8941
1174,SOUT255,Short,16,16,5.2256
1174,TAIW032,Sell,151,92,10.6088
1175,JAPA030,Short,38,38,25.9506
1182,JAPA108,Buy,54,54,3.5616
1182,JAPA153,Sell,697,261,2.0787
1182,JAPA221,Buy,49,49,12.4198
1185,AUST174,Buy,1,1,22.7286
1185,AUST264,Sell,87,87,9.2885
1185,HONG197,Sell,2233,516,0.835
1185,HONG227,Sell,1953,1953,0.8764
1185,JAPA058,Sell,16,16,34.568
1185,JAPA084,Sell,91,91,12.0875
1185,JAPA177,Buy,7,7,38.98
1185,SOUT097,Sell,8,8,129.4118
1185,SOUT286,Sell,37,15,118.0675
1187,HONG026,Buy,487,487,3.4048
1187,JAPA138,Buy,126,126,10.2213
1187,JAPA210,Sell,14,14,14.3649
1189,HONG097,Sell,5930,3471,0.329
1189,HONG179,Short,93,93,0.6073
1189,INDI082,Short,47,47,2.7021
1189,JAPA143,Sell,215,74,7.9259
1189,JAPA156,Sell,56,56,32.3528
1190,JAPA244,Sell,19,19,10.7956
1191,JAPA044,Buy,309,309,4.2502
1191,JAPA236,Buy,5,4,59.0048
1193,JAPA206,Sell,125,125,11.0452
1194,JAPA182,Short,6,6,9.224
1194,JAPA293,Sell,104,104,20.8842
1203,HONG275,Sell,109,94,16.9412
1206,HONG248,Buy,1024,1024,1.4488
1206,SOUT152,Short,168,168,6.2468
1208,AUST047,Sell,68,68,18.0914
1208,HONG035,Buy,9797,5952,0.4095
1208,HONG140,Sell,69,69,3.5268
1208,JAPA031,Buy,18,18,13.4219
1208,JAPA156,Sell,29,29,32.3654
1208,MALA295,Sell,391,165,0.6477
1208,NEW 065,Sell,1220,1220,0.7504
1208,SOUT176,Sell,3,3,58.7589
1208,SOUT273,Sell,29,29,30.8911
1209,JAPA113,Sell,1187,7,1.3656
1209,TAIW249,Sell,321,321,3.926
1213,HONG064,Buy,148,148,3.4955
1213,JAPA278,Sell,73,73,5.5127
1220,AUST073,Buy,22,22,55.3185
1223,JAPA086,Buy,13,13,35.6603
1228,HONG096,Sell,312,312,1.7846
1228,TAIW097,Buy,719,719,0.8671
1228,THAI150,Buy,1911,1911,0.7223
1229,HONG069,Buy,731,731,0.9949
1229,JAPA116,Short,47,47,15.6875
1229,JAPA144,Sell,115,115,6.7133
1229,JAPA187,Buy,116,116,12.93
1229,JAPA257,Short,413,413,6.724
1229,TAIW106,Buy,139,139,2.0742
1229,TAIW258,Sell,430,430,2.6545
1230,JAPA290,Buy,21,4,59.9463
1230,SING243,Buy,304,304,2.7137
1233,AUST032,Sell,90,90,20.2036
1233,AUST298,Short,15,15,19.4364
1233,HONG018,Sell,945,945,0.4795
1233,HONG083,Buy,357,17,3.7109
1233,HONG131,Short,6824,6824,0.1626
1233,INDI128,Sell,4032,2685,0.5561
1233,JAPA009,Short,606,606,2.9559
1233,JAPA092,Sell,43,4,15.8833
1233,JAPA149,Sell,3,3,28.143
1233,JAPA153,Short,329,329,2.0712
1233,JAPA190,Buy,52,52,8.6887
1233,MALA225,Buy,259,259,4.3334
1233,SOUT028,Short,17,17,73.8338
1233,SOUT274,Buy,12,12,86.1291
1233,TAIW012,Buy,851,851,1.0836
1233,TAIW249,Sell,668,668,3.9217
1236,JAPA241,Sell,70,70,18.6669
1236,JAPA299,Sell,69,69,11.4208
1236,MALA055,Buy,565,565,1.2629
1236,SOUT128,Buy,97,97,6.8895
1236,THAI132,Buy,3150,2190,0.5033
1238,AUST073,Sell,43,16,55.1324
1238,THAI201,Buy,69,41,2.2787
1239,AUST233,Sell,272,272,3.7522
1239,HONG148,Buy,3731,3384,0.1645
1240,HONG090,Buy,545,545,0.9487
1240,INDI166,Buy,2,2,28.5127
1240,JAPA262,Sell,201,201,9.1815
1240,THAI063,Sell,160,160,1.3884
1244,AUST171,Sell,1428,1428,0.8748
1244,HONG035,Buy,2602,2602,0.404
1244,HONG068,Sell,251,251,2.3912
1244,HONG069,Buy,2001,2001,0.9847
1244,JAPA051,Short,1,1,66.3798
1245,HONG197,Buy,924,924,0.8854
1245,JAPA001,Buy,316,316,4.6501
1245,JAPA136,Sell,54,54,19.0059
1245,JAPA214,Sell,17,17,15.6111
1245,JAPA230,Sell,56,56,1.4723
1246,JAPA147,Buy,85,85,12.9539
1248,AUST016,Buy,435,435,4.2369
1248,AUST282,Buy,36,36,6.8456
1248,JAPA030,Buy,12,12,25.4142
1248,JAPA130,Buy,49,49,12.1476
1248,JAPA168,Buy,69,69,4.5096
1248,JAPA175,Sell,447,447,2.0535
1248,JAPA177,Buy,6,6,38.0255
1248,JAPA196,Buy,16,9,36.6832
1248,JAPA236,Buy,16,16,58.6309
1248,JAPA276,Sell,500,267,6.9459
1253,AUST060,Sell,42,42,23.5533
1253,AUST151,Buy,48,26,54.7711
1253,AUST190,Buy,161,161,11.2437
1253,INDI296,Buy,53,53,21.4772
1253,JAPA061,Buy,319,319,4.9532
1253,JAPA182,Sell,146,146,9.036
1253,JAPA212,Buy,212,212,5.1488
1254,JAPA161,Short,5,5,13.9581
1259,JAPA039,Sell,47,47,10.2377
1259,JAPA167,Short,627,627,1.7155
1261,AUST151,Buy,51,51,55.3345
1261,HONG111,Sell,273,273,1.8755
1261,JAPA236,Buy,19,11,58.7341
1261,THAI106,Short,232,232,0.1991
1266,HONG040,Buy,2477,2477,0.3717
1266,HONG045,Buy,1121,1121,0.7298
1266,HONG064,Short,554,554,3.5578
1266,HONG070,Short,72,72,12.1363
1266,HONG179,Buy,554,554,0.5825
1266,HONG229,Short,310,310,4.931
1266,INDI131,Buy,41,24,16.343
1266,INDO248,Sell,56391,36727,0.0348
1266,JAPA088,Sell,24,24,3.4817
1266,JAPA112,Sell,18,18,12.1512
1266,JAPA141,Sell,129,129,4.9265
1266,JAPA177,Buy,19,19,38.2063
1266,JAPA250,Buy,15,15,41.3017
1266,JAPA290,Sell,28,28,60.7757
1266,NEW 087,Buy,659,659,2.1177
1266,SOUT273,Buy,45,45,31.5714
1266,TAIW141,Sell,330,330,0.5871
1268,AUST292,Sell,30,30,29.6888
1269,SOUT201,Buy,1,1,22.0903
1270,JAPA210,Buy,172,172,14.1243
1272,JAPA284,Sell,346,346,8.9665
1272,SOUT099,Buy,18,18,53.3854
1273,JAPA141,Buy,13,13,4.8849
1274,AUST294,Buy,123,123,6.9274
1274,INDI293,Buy,131,131,6.8634
1274,JAPA020,Short,8,7,33.7106
1274,JAPA257,Sell,216,216,6.7998
1274,JAPA265,Sell,5,5,3.2269
1276,INDI270,Sell,383,220,5.1232
1276,JAPA137,Sell,27,27,5.8717
1276,JAPA150,Buy,7,7,2.1124
1276,SOUT001,Sell,1,1,25.2042
1276,SOUT197,Buy,8,8,205.4751
1276,TAIW272,Sell,2658,535,0.3866
1277,HONG124,Buy,2163,2163,0.9907
1277,TAIW141,Buy,960,960,0.5919
1282,INDI131,Sell,20,20,16.3346
1282,JAPA162,Sell,43,17,23.2358
1282,JAPA177,Short,12,12,38.0315
1282,SING068,Sell,80,80,12.994
1282,TAIW174,Buy,3,3,0.6365
1283,HONG112,Buy,594,594,2.2029
1290,AUST032,Sell,63,63,20.2502
1290,JAPA032,Buy,36,30,3.7433
1290,JAPA051,Buy,14,14,66.5352
1290,SOUT138,Sell,302,302,2.6088
1292,JAPA102,Short,146,146,12.539
1292,JAPA231,Buy,365,242,9.9586
1293,JAPA133,Buy,59,59,24.6629
1298,AUST008,Sell,1,1,12.1046
1298,AUST178,Sell,20,20,8.0563
1298,AUST268,Sell,202,202,4.1787
1298,AUST292,Sell,10,10,29.8007
1298,HONG229,Sell,25,25,4.9489
1298,JAPA005,Sell,1201,209,4.052
1298,JAPA144,Buy,183,37,6.7672
1298,JAPA147,Sell,125,125,13.2909
1298,JAPA168,Buy,57,57,4.4623
1298,JAPA276,Buy,139,139,6.9658
1298,SING182,Buy,3162,3162,0.3877
1298,SING243,Buy,140,140,2.7453
1298,SING278,Sell,53,53,4.4973
1302,SING182,Buy,2585,2585,0.3685
1304,HONG111,Buy,911,911,1.862
1304,JAPA078,Buy,414,414,3.2329
1304,JAPA236,Buy,6,6,58.9655
1304,TAIW108,Buy,385,385,2.8528
1305,HONG064,Buy,262,262,3.529
1305,JAPA144,Sell,62,62,6.7522
1309,JAPA104,Sell,131,131,3.8538
1309,JAPA105,Buy,305,305,2.1995
1309,MALA243,Buy,1078,1078,1.809
1311,HONG167,Sell,153,153,7.9875
1315,THAI125,Sell,290,290,4.974
1316,AUST073,Sell,6,6,55.3407
1316,HONG179,Sell,121,121,0.59
1317,THAI278,Short,7013,7013,0.2716
1322,AUST031,Buy,1764,1764,0.9787
1324,HONG257,Buy,26,26,0.3087
1324,INDI298,Buy,58,58,10.5525
1324,THAI013,Sell,2376,2114,0.1203
1325,AUST073,Short,23,1,55.0436
1325,JAPA005,Buy,56,56,3.8209
1326,JAPA019,Buy,43,43,6.1843
1326,JAPA220,Sell,946,506,3.8174
1326,SOUT019,Short,2,2,137.5723
1327,AUST073,Sell,14,14,54.4343
1327,HONG247,Buy,3332,3332,0.3648
1327,THAI200,Sell,391,391,2.2583
1329,JAPA028,Buy,44,44,7.4748
1329,JAPA111,Sell,23,23,14.6848
1329,JAPA182,Sell,209,209,9.1342
1330,JAPA057,Sell,43,43,40.353
1331,AUST080,Sell,20,20,67.0404
1331,JAPA143,Buy,163,71,7.9207
1331,SOUT172,Buy,5,2,42.4023
1333,AUST297,Buy,61,61,22.8129
1333,HONG018,Sell,1865,1865,0.4649
1333,HONG215,Buy,41,41,1.0119
1333,HONG275,Short,50,5,17.3372
1335,AUST070,Sell,9,9,6.1767
1335,INDO247,Sell,849,63,1.0425
1335,JAPA274,Buy,6,6,40.0593
1338,JAPA009,Sell,204,204,2.9722
1340,HONG045,Buy,2990,2990,0.7437
1340,JAPA163,Buy,22,22,79.5142
1342,JAPA156,Buy,9,9,32.4849
1342,SOUT245,Sell,1,1,917.5351
1344,AUST073,Sell,31,31,54.7535
1344,AUST155,Sell,341,168,1.6779
1344,AUST230,Sell,72,48,35.973
1344,JAPA005,Short,152,152,4.0122
1344,JAPA057,Sell,23,23,41.4533
1344,JAPA073,Buy,235,235,5.7981
1344,JAPA137,Short,190,190,5.9139
1344,JAPA236,Buy,12,12,58.8113
1344,JAPA276,Buy,94,94,6.8795
1344,JAPA290,Short,5,5,59.841
1344,MALA225,Sell,160,160,4.2845
1344,SOUT097,Buy,14,14,129.9806
1344,THAI050,Buy,1789,1789,0.7664
1347,INDO033,Buy,850,850,0.9271
1353,HONG275,Buy,97,97,17.5314
1353,JAPA092,Sell,39,39,15.806
1357,SOUT274,Sell,17,15,87.9823
1358,SOUT255,Buy,352,352,5.4719
1359,JAPA014,Buy,127,127,8.1536
1359,JAPA033,Short,124,124,12.5379
1359,JAPA230,Buy,117,117,1.4242
1361,AUST297,Sell,40,40,22.9349
1361,AUST298,Buy,50,50,19.6024
1361,JAPA201,Sell,26,26,57.1672
1361,JAPA280,Buy,242,242,7.0907
1361,SOUT035,Buy,1,1,7.4993
1364,HONG068,Sell,737,737,2.3508
1364,JAPA240,Buy,49,49,26.2534
1364,JAPA290,Buy,32,32,59.2631
1364,SING224,Buy,1622,1622,1.8021
1366,SING068,Buy,182,182,12.8718
1366,TAIW275,Short,8010,8010,0.214
1368,INDI119,Buy,49,49,4.2715
1368,JAPA114,Buy,31,31,17.1116
1368,SOUT082,Sell,44,44,39.8363
1370,HONG111,Buy,292,292,1.8731
1371,HONG167,Buy,39,39,7.9711
1371,JAPA261,Buy,10,10,49.309
1371,JAPA276,Sell,233,233,7.0138
1371,TAIW132,Buy,5,5,2.6707
1371,THAI065,Sell,8384,8384,0.1652
1373,JAPA290,Buy,29,29,59.2741
1375,JAPA254,Buy,24,24,33.649
1375,JAPA290,Buy,9,9,60.5841
1375,SOUT252,Sell,18,18,59.0626
1376,INDI025,Buy,34,34,33.918
1376,INDI254,Short,6,6,18.3359
1376,JAPA186,Short,95,95,6.3385
1376,SOUT252,Sell,29,29,65.2966
1377,HONG068,Short,425,425,2.3619
1377,JAPA013,Short,211,211,6.1269
1377,JAPA132,Sell,49,49,17.2685
1377,THAI204,Sell,44,44,7.4894
1379,HONG018,Sell,4270,4270,0.4788
1379,HONG059,Buy,1057,1057,0.3654
1382,AUST151,Sell,18,18,55.7123
1382,AUST236,Short,686,686,2.7596
1382,HONG068,Sell,248,248,2.3784
1382,HONG083,Buy,62,62,3.6547
1382,HONG229,Buy,819,819,5.0368
1382,INDI268,Sell,54,14,39.5307
1382,INDO079,Buy,23011,23011,0.0702
1382,JAPA023,Buy,4,4,19.4313
1382,JAPA091,Sell,44,44,35.124
1382,JAPA115,Buy,104,104,10.9288
1382,JAPA127,Buy,91,91,8.0253
1382,JAPA147,Buy,86,4,12.8899
1382,JAPA196,Buy,18,7,36.5239
1382,JAPA231,Short,100,100,9.9135
1382,JAPA242,Buy,635,635,2.806
1382,JAPA245,Short,327,327,5.0583
1382,JAPA281,Buy,68,68,6.9772
1382,JAPA290,Buy,21,21,60.1294
1382,MALA055,Sell,1471,1471,1.2454
1382,SOUT083,Short,1,1,55.6663
1382,SOUT097,Sell,9,9,126.6418
1382,SOUT117,Sell,2,2,109.7916
1382,SOUT126,Short,7,7,75.4978
1382,THAI156,Buy,970,970,0.4739
1385,JAPA175,Sell,239,239,2.0606
1386,JAPA236,Buy,23,23,58.7559
1390,INDI133,Buy,58,58,4.981
1390,JAPA136,Sell,56,56,18.8799
1390,TAIW040,Buy,277,277,1.3638
1390,TAIW249,Buy,447,447,3.8663
1391,JAPA002,Buy,319,190,8.4974
1391,JAPA236,Sell,30,30,58.5051
1391,SOUT056,Sell,119,58,13.5882
1392,HONG005,Sell,364,121,5.5164
1392,HONG243,Buy,2524,2524,0.6174
1392,JAPA144,Buy,60,60,6.715
1393,HONG278,Sell,545,545,1.5536
1393,JAPA091,Buy,38,38,35.139
1395,HONG136,Buy,751,751,1.7997
1395,JAPA086,Sell,50,50,36.2035
1398,AUST075,Sell,275,275,7.1525
1398,AUST190,Buy,105,105,11.2552
1398,HONG021,Short,1877,1877,0.721
1398,JAPA092,Sell,190,190,16.2264
1398,JAPA144,Short,403,403,6.8179
1398,SING221,Buy,3,3,2.5911
1398,SOUT007,Sell,325,248,4.237
1398,SOUT096,Short,3,3,355.3425
1398,SOUT252,Short,16,5,61.311
1398,THAI118,Buy,6014,6014,0.1065
1399,AUST191,Buy,350,350,6.1308
1399,INDI237,Sell,313,313,5.5512
1399,INDO041,Sell,795,795,0.3778
1399,JAPA144,Sell,142,142,6.7844
1399,SING068,Buy,46,46,12.8344
1400,JAPA164,Short,68,15,12.9751
1400,JAPA274,Sell,8,8,40.4828
1401,HONG279,Sell,5698,5698,0.2008
1401,JAPA163,Buy,27,27,78.0531
1404,HONG005,Sell,212,123,5.5278
1404,HONG045,Short,1992,1992,0.6953
1404,INDI298,Buy,96,96,10.1882
1404,JAPA072,Sell,77,77,10.9428
1404,JAPA117,Sell,31,31,3.1444
1404,TAIW032,Buy,183,183,10.3346
1404,TAIW109,Buy,475,475,1.6823
1405,AUST060,Buy,20,20,23.5638
1408,AUST032,Short,81,81,20.8491
1409,HONG004,Short,1970,1970,0.3979
1409,JAPA153,Buy,599,599,2.0568
1410,AUST073,Sell,15,15,54.6747
1410,HONG143,Buy,942,942,0.413
1410,JAPA147,Sell,98,98,12.975
1412,HONG083,Buy,81,81,3.6747
1412,JAPA243,Sell,13,13,9.2838
1412,JAPA285,Buy,339,339,3.1518
1412,TAIW132,Short,213,213,2.722
1413,INDI257,Sell,47,47,13.3747
1413,TAIW237,Buy,3443,3443,0.4228
1417,INDI035,Short,32,32,5.4414
1417,JAPA144,Sell,30,30,6.768
1417,SOUT028,Buy,4,4,75.2765
1417,TAIW087,Buy,264,264,0.6205
1418,JAPA022,Buy,3,3,30.9242
1418,JAPA163,Sell,6,6,77.9936
1420,JAPA149,Sell,5,5,28.1815
1420,JAPA153,Short,34,34,2.0843
1420,JAPA182,Buy,107,107,9.0314
1420,JAPA243,Buy,47,47,9.2637
1426,JAPA232,Buy,23,23,2.1665
1427,AUST232,Buy,381,381,4.4886
1431,AUST073,Short,16,16,54.6197
1431,INDI166,Buy,29,29,28.7715
1431,JAPA117,Short,512,512,3.1859
1431,JAPA182,Buy,91,91,8.9893
1431,JAPA294,Buy,3579,2356,0.5539
1432,AUST013,Buy,184,184,3.0393
1432,AUST073,Buy,2,2,55.3583
1432,AUST211,Buy,553,553,2.4122
1432,AUST298,Buy,21,21,19.3029
1432,HONG139,Buy,2875,2875,0.1483
1432,HONG158,Buy,68,68,0.5718
1432,HONG179,Short,737,737,0.6066
1432,JAPA245,Sell,265,265,4.8993
1432,JAPA248,Sell,7,7,12.8503
1432,JAPA285,Sell,585,585,3.1406
1432,THAI199,Buy,143,143,7.4164
1435,JAPA177,Sell,25,25,38.8357
1436,AUST047,Sell,78,29,18.0431
1436,HONG293,Sell,190,190,0.347
1436,JAPA179,Buy,88,88,2.6698
1436,JAPA196,Buy,32,32,36.6891
1436,TAIW148,Buy,264,264,1.2979
1439,INDI119,Buy,643,71,4.2891
1439,JAPA092,Sell,94,94,15.9371
1439,JAPA102,Buy,20,20,12.5936
1439,JAPA107,Buy,13,13,24.751
1439,JAPA189,Sell,78,78,21.058
1439,JAPA257,Buy,228,228,6.714
1439,JAPA267,Short,70,70,27.6509
1439,JAPA276,Sell,60,60,6.9623
1439,SOUT279,Buy,2,2,52.9819
1439,TAIW020,Short,4693,4693,0.303
1441,THAI204,Sell,137,137,7.4569
1446,JAPA084,Sell,111,111,12.1133
1446,JAPA129,Sell,297,297,5.6361
1446,JAPA245,Sell,64,64,5.0528
1446,SING276,Buy,135,135,14.2336
1447,HONG079,Short,1193,1193,1.0648
1447,HONG082,Buy,117,117,3.0229
1447,HONG084,Buy,1180,1180,0.6673
1447,HONG179,Sell,272,272,0.6135
1447,JAPA161,Short,152,152,14.0438
1447,JAPA175,Short,585,585,2.1536
1447,SOUT028,Buy,2,1,75.6017
1447,SOUT083,Sell,20,10,55.2644
1447,SOUT131,Buy,16,16,122.5254
1450,AUST104,Buy,8,8,1.3679
1450,JAPA073,Buy,271,271,5.7273
1451,HONG018,Sell,2274,2274,0.4742
1451,JAPA144,Buy,213,213,6.7702
1451,JAPA175,Sell,155,155,2.1007
1453,HONG064,Buy,257,257,3.5498
1453,INDO033,Buy,1671,1671,0.9295
1453,THAI016,Buy,44704,44704,0.058
1454,HONG053,Buy,1887,1887,0.0545
1454,HONG132,Short,2370,2370,0.6186
1455,HONG197,Buy,362,362,0.8763
1455,INDI066,Buy,1183,1183,0.8313
1455,SING243,Sell,642,642,2.709
1455,SING276,Sell,37,37,14.0836
1456,INDI269,Short,38,38,28.1591
1458,AUST248,Buy,576,576,2.3751
1458,AUST295,Buy,35,35,22.7
1458,JAPA267,Buy,78,78,27.6342
1465,HONG048,Short,1092,1092,0.2512
1465,HONG257,Buy,779,779,0.3153
1465,SOUT297,Sell,22,22,53.0303
1465,THAI021,Buy,98,98,0.9396
1466,JAPA177,Sell,117,75,38.7349
1466,JAPA186,Buy,78,78,6.4788
1466,JAPA236,Buy,30,30,58.59
1466,JAPA245,Buy,21,21,5.0403
1466,SOUT297,Sell,13,13,52.2472
1466,TAIW033,Buy,68,68,1.4138
1467,INDI166,Sell,18,18,28.1454
1467,JAPA103,Buy,12,4,46.435
1467,JAPA162,Buy,19,19,22.9509
1467,SOUT078,Buy,129,129,14.3951
1474,INDI063,Buy,310,310,1.605
1474,JAPA092,Buy,119,119,15.6659
1476,HONG005,Buy,440,440,5.5311
1476,INDI023,Sell,51,51,7.6425
1476,JAPA227,Sell,63,63,15.0405
1476,JAPA229,Buy,22,22,44.1295
1478,JAPA130,Buy,28,28,12.2631
1478,THAI014,Buy,5000,5000,0.1223
1480,SOUT244,Sell,10,10,50.2992
1482,INDI127,Sell,208,121,6.048
1482,SOUT030,Sell,780,780,0.7012
1483,JAPA059,Sell,337,337,5.1074
1483,JAPA068,Buy,73,73,6.0287
1486,TAIW213,Sell,155,155,1.2288
1487,HONG179,Buy,2309,526,0.6264
1487,HONG273,Buy,4173,4173,0.2457
1487,SOUT106,Buy,50,50,15.893
1493,THAI125,Buy,33,33,5.113
1495,THAI079,Sell,6582,6582,0.1368
1497,HONG073,Buy,3032,3032,0.6051
1497,JAPA008,Buy,88,88,8.9156
1497,JAPA183,Buy,12,12,13.8999
1498,AUST298,Sell,38,22,19.4635
1498,HONG097,Buy,4408,4408,0.3484
1498,HONG275,Buy,54,54,16.9246
1498,INDI127,Sell,76,76,6.0221
1498,JAPA015,Sell,250,250,2.7779
1498,JAPA073,Short,22,22,5.7413
1498,MALA006,Buy,8823,8823,0.2139
1498,TAIW047,Sell,2470,2470,0.2833
1501,JAPA143,Buy,97,97,7.9142
1509,JAPA141,Buy,83,83,4.9886
1513,AUST073,Buy,3,3,54.8726
1513,JAPA298,Buy,61,25,19.8749
1513,SOUT245,Sell,3,3,916.9815
1514,INDI250,Sell,96,96,3.8229
1514,SOUT024,Sell,25,25,61.0421
1521,JAPA079,Sell,92,92,10.1165
1521,TAIW032,Sell,18,18,10.7156
1521,THAI118,Short,12509,12509,0.1056
1522,HONG098,Buy,1346,1346,0.6239
1524,AUST155,Buy,543,454,1.7019
1524,AUST272,Buy,63,63,4.187
1524,HONG005,Sell,41,41,5.5797
