act,type,asset,size,pos
2254,STK,GER138,1,Long
2254,STK,GER240,8,Long
2254,STK,GER283,11,Short
2254,STK,GER293,27,Long
2254,STK,ITA062,22,Long
2254,STK,ITA123,135,Short
2254,STK,ITA189,10,Long
2254,STK,ITA218,332,Long
2254,STK,ITA246,129,Long
2254,STK,ITA251,258,Long
2254,STK,NET006,33,Long
2254,STK,NET016,11,Long
2254,STK,NET037,12,Short
2254,STK,NET044,7,Long
2254,STK,NET086,3,Long
2254,STK,NET090,143,Long
2254,STK,NET101,14,Short
2254,STK,NOR044,76,Long
2254,STK,NOR054,15,Short
2254,STK,NOR081,65,Long
2254,STK,NOR108,305,Long
2254,STK,NOR140,18,Long
2254,STK,NOR143,22,Long
2254,STK,SPA004,148,Long
2254,STK,SPA025,136,Short
2254,STK,SPA132,41,Long
2254,STK,SWE003,6,Long
2254,STK,SWE012,13,Short
2254,STK,SWE021,10,Long
2254,STK,SWE022,2,Short
2254,STK,SWE023,9,Long
2254,STK,SWE024,1,Long
2254,STK,SWE047,7,Long
2254,STK,SWE068,1,Long
2254,STK,SWE100,8,Short
2254,STK,SWE102,20,Long
2254,STK,SWE124,4,Short
2254,STK,SWE127,4,Long
2254,STK,SWE141,2,Long
2254,STK,SWE174,7,Long
2254,STK,SWE191,3,Long
2254,STK,SWE194,22,Long
2254,STK,SWE239,9,Long
2254,STK,SWE252,19,Long
2254,STK,SWE267,8,Short
2254,STK,SWE268,1,Long
2254,STK,SWE292,8,Long
2254,STK,SWE293,23,Long
2254,STK,SWI076,60,Long
2254,STK,SWI103,1,Long
2254,STK,SWI105,3,Short
2254,STK,SWI139,32,Long
2254,STK,SWI147,11,Long
2254,STK,SWI162,19,Long
2254,STK,SWI167,4,Short
2254,STK,SWI187,22,Long
2254,STK,SWI194,11,Long
2254,STK,SWI215,25,Short
2254,STK,SWI217,35,Long
2254,STK,SWI227,22,Long
2254,STK,SWI230,47,Short
2256,STK,DEN127,4,Long
2256,STK,GER254,34,Long
2256,STK,ITA251,477,Long
2256,STK,NET006,2,Long
2256,STK,NOR032,14,Long
2256,STK,NOR120,23,Long
2256,STK,SWE124,2,Short
2256,STK,SWE135,7,Long
2256,STK,SWE141,5,Long
2256,STK,SWE180,7,Long
2256,STK,SWE231,23,Long
2256,STK,SWE264,20,Long
2256,STK,SWE274,10,Long
2257,STK,NOR096,35,Long
2257,STK,NOR141,9,Long
2257,STK,SWE023,5,Long
2257,STK,SWI227,80,Short
2258,STK,NOR017,6,Short
2258,STK,NOR116,2,Long
2258,STK,SWE023,2,Long
2258,STK,SWE253,17,Long
2258,STK,SWE263,4,Long
2258,STK,SWE264,5,Long
2258,STK,SWI006,3,Short
2258,STK,SWI162,3,Long
2259,STK,DEN109,4,Long
2261,STK,FRA100,6,Short
2261,STK,IRE033,71,Long
2261,STK,ITA034,558,Short
2261,STK,NOR017,5,Short
2261,STK,SWE091,4,Long
2261,STK,SWE264,13,Short
2263,STK,SWE102,4,Long
2264,STK,DEN084,4,Short
2264,STK,FRA036,43,Short
2264,STK,FRA224,29,Short
2264,STK,GER203,7,Long
2264,STK,GER240,13,Short
2264,STK,NOR050,61,Short
2264,STK,NOR081,33,Long
2264,STK,SWE099,5,Long
2264,STK,SWE244,16,Short
2264,STK,SWE282,3,Short
2266,STK,NOR094,24,Short
2266,STK,SWE124,3,Long
2266,STK,SWE261,4,Long
2267,STK,DEN023,3,Short
2267,STK,ITA123,108,Long
2267,STK,ITA169,505,Long
2267,STK,ITA286,77,Long
2267,STK,NET090,13,Short
2267,STK,NOR049,7,Long
2267,STK,NOR071,17,Long
2267,STK,NOR120,14,Short
2267,STK,SWE047,5,Long
2267,STK,SWE091,25,Short
2267,STK,SWE102,6,Short
2267,STK,SWE126,2,Short
2267,STK,SWE267,8,Long
2267,STK,SWE282,6,Long
2267,STK,SWE292,6,Short
2269,STK,FIN072,473,Long
2269,STK,FRA209,61,Short
2269,STK,GER093,89,Long
2269,STK,IRE021,32,Long
2269,STK,NET086,78,Long
2269,STK,NOR017,6,Short
2269,STK,NOR116,4,Short
2269,STK,SWE023,8,Long
2269,STK,SWE026,2,Long
2269,STK,SWE141,3,Short
2269,STK,SWE194,18,Long
2269,STK,SWE244,9,Long
2269,STK,SWE264,3,Long
2269,STK,SWI103,1,Long
2270,STK,DEN087,20,Long
2270,STK,FRA095,26,Long
2270,STK,FRA239,11,Long
2270,STK,GER013,18,Long
2270,STK,GER030,12,Long
2270,STK,GER080,91,Short
2270,STK,GER172,2,Long
2270,STK,ITA283,142,Short
2270,STK,NOR108,851,Long
2270,STK,SPA004,1370,Long
2270,STK,SWE102,9,Short
2270,STK,SWE194,50,Long
2270,STK,SWE231,22,Long
2270,STK,SWE253,11,Short
2270,STK,SWE273,3,Long
2270,STK,SWE293,28,Long
2270,STK,SWI076,67,Long
2271,STK,DEN084,2,Long
2271,STK,SWE124,1,Long
2273,STK,DEN084,4,Long
2273,STK,NOR149,8,Long
2273,STK,SWE023,5,Long
2273,STK,SWI187,3,Short
2276,STK,DEN084,7,Long
2276,STK,FRA274,30,Long
2276,STK,GER030,5,Long
2276,STK,GER032,8,Long
2276,STK,GER265,102,Long
2276,STK,ITA123,20,Long
2276,STK,ITA299,38,Long
2276,STK,NOR149,5,Short
2276,STK,SWE169,7,Long
2276,STK,SWE231,14,Long
2276,STK,SWE244,2,Short
2276,STK,SWE248,11,Long
2276,STK,SWE252,51,Long
2276,STK,SWE263,4,Short
2276,STK,SWE274,20,Short
2276,STK,SWI162,24,Short
2276,STK,SWI211,2,Long
2277,STK,DEN044,5,Long
2277,STK,DEN071,1,Long
2277,STK,FRA045,40,Long
2277,STK,SWE102,7,Long
2277,STK,SWE267,7,Long
2279,STK,FRA250,32,Short
2279,STK,GER029,51,Long
2279,STK,GER222,58,Long
2279,STK,ITA274,87,Long
2279,STK,NOR140,7,Long
2279,STK,SWE022,3,Long
2279,STK,SWE023,8,Short
2279,STK,SWE124,3,Long
2279,STK,SWE263,5,Long
2281,STK,DEN032,6,Short
2281,STK,GER065,3,Long
2281,STK,IRE026,15,Short
2281,STK,SWE120,2,Long
2281,STK,SWE246,5,Long
2283,STK,BEL008,3,Long
2283,STK,DEN044,5,Long
2283,STK,DEN079,21,Long
2283,STK,DEN084,3,Long
2283,STK,DEN116,2,Short
2283,STK,FRA011,12,Long
2283,STK,FRA077,26,Long
2283,STK,FRA209,99,Short
2283,STK,FRA239,6,Long
2283,STK,FRA274,32,Long
2283,STK,GER069,25,Long
2283,STK,GER072,6,Long
2283,STK,ITA069,43,Short
2283,STK,ITA246,210,Short
2283,STK,NET038,23,Long
2283,STK,NET105,5,Long
2283,STK,NOR032,7,Long
2283,STK,NOR140,15,Long
2283,STK,SWE023,5,Long
2283,STK,SWE067,7,Short
2283,STK,SWE090,7,Long
2283,STK,SWE115,10,Short
2283,STK,SWE124,2,Long
2283,STK,SWE141,5,Long
2283,STK,SWE244,5,Short
2283,STK,SWE263,2,Short
2283,STK,SWE267,3,Long
2283,STK,SWE276,14,Long
2283,STK,SWI076,62,Long
2283,STK,SWI137,6,Long
2283,STK,SWI162,17,Long
2283,STK,SWI187,2,Long
2284,STK,BEL008,5,Long
2284,STK,DEN050,22,Short
2284,STK,SWE293,9,Long
2285,STK,AUS019,74,Long
2285,STK,BEL037,47,Long
2285,STK,FRA023,8,Long
2285,STK,NOR149,8,Long
2285,STK,SWE102,2,Long
2285,STK,SWE108,9,Long
2285,STK,SWE256,11,Long
2285,STK,SWE263,2,Long
2285,STK,SWE293,1,Short
2286,STK,ITA123,68,Long
2286,STK,SWE099,5,Long
2286,STK,SWE293,19,Long
2286,STK,SWI170,54,Long
2287,STK,SWE023,7,Short
2287,STK,SWE268,4,Long
2287,STK,SWE300,2,Long
2287,STK,SWI162,1,Long
2289,STK,GER180,8,Short
2289,STK,NOR149,7,Short
2289,STK,SWE108,6,Long
2289,STK,SWE231,5,Long
2289,STK,SWI001,14,Long
2295,STK,DEN012,39,Long
2295,STK,FRA036,75,Long
2295,STK,FRA250,45,Long
2295,STK,ITA290,278,Long
2295,STK,NOR120,13,Long
2295,STK,SWE023,1,Long
2295,STK,SWE256,11,Long
2295,STK,SWE267,8,Long
2295,STK,SWE269,1,Long
2295,STK,SWE300,3,Long
2295,STK,SWI006,20,Short
2295,STK,SWI253,2,Long
2296,STK,DEN066,1,Long
2296,STK,ITA246,38,Short
2296,STK,NET044,9,Long
2296,STK,NOR140,12,Long
2296,STK,SPA025,224,Long
2296,STK,SWE292,9,Short
2297,STK,DEN037,7,Long
2297,STK,FIN115,85,Long
2297,STK,FRA239,14,Long
2297,STK,FRA274,23,Long
2297,STK,SWE023,4,Short
2300,STK,FRA250,41,Long
2300,STK,NET061,40,Long
2300,STK,SPA132,124,Long
2301,STK,FIN062,300,Long
2301,STK,ITA200,70,Long
2301,STK,NET016,13,Long
2301,STK,NOR032,2,Long
2301,STK,SPA025,74,Short
2302,STK,BEL008,18,Long
2302,STK,DEN084,4,Long
2302,STK,FRA239,14,Long
2302,STK,GER013,1,Long
2302,STK,GER030,20,Long
2302,STK,NET086,39,Short
2302,STK,NET105,21,Short
2302,STK,NOR049,11,Long
2302,STK,NOR116,6,Long
2302,STK,SWE137,1,Long
2302,STK,SWE172,2,Long
2303,STK,BEL037,39,Short
2303,STK,FRA239,13,Short
2303,STK,GER032,5,Long
2303,STK,GER230,9,Long
2303,STK,SPA123,97,Long
2303,STK,SWE138,6,Long
2303,STK,SWE184,47,Long
2303,STK,SWE216,16,Long
2303,STK,SWE263,8,Short
2303,STK,SWI187,3,Long
2304,STK,DEN023,1,Long
2304,STK,DEN127,4,Short
2304,STK,GER197,28,Short
2304,STK,ITA123,59,Long
2304,STK,SPA083,306,Long
2304,STK,SWE021,1,Long
2304,STK,SWE231,23,Long
2305,STK,FRA274,14,Long
2305,STK,GER093,107,Long
2305,STK,NOR017,2,Long
2305,STK,SWE023,3,Short
2305,STK,SWE122,23,Long
2305,STK,SWE293,21,Long
2306,STK,DEN023,2,Short
2306,STK,DEN032,2,Long
2306,STK,DEN071,10,Long
2306,STK,DEN084,7,Long
2306,STK,DEN124,18,Long
2306,STK,DEN127,4,Long
2306,STK,FRA091,25,Long
2306,STK,FRA117,41,Long
2306,STK,FRA239,5,Long
2306,STK,FRA250,16,Short
2306,STK,GER038,10,Short
2306,STK,GER050,4,Short
2306,STK,GER062,288,Long
2306,STK,GER069,16,Long
2306,STK,GER074,2,Long
2306,STK,GER080,87,Long
2306,STK,GER138,38,Long
2306,STK,ITA286,43,Short
2306,STK,NET081,26,Short
2306,STK,NOR005,20,Long
2306,STK,NOR031,32,Long
2306,STK,NOR032,10,Short
2306,STK,NOR094,6,Long
2306,STK,NOR120,26,Long
2306,STK,NOR140,10,Long
2306,STK,NOR149,5,Long
2306,STK,NOR150,10,Long
2306,STK,SPA022,146,Short
2306,STK,SPA034,70,Short
2306,STK,SWE026,1,Long
2306,STK,SWE047,7,Long
2306,STK,SWE100,1,Long
2306,STK,SWE118,16,Short
2306,STK,SWE124,4,Long
2306,STK,SWE135,6,Short
2306,STK,SWE141,4,Long
2306,STK,SWE166,8,Long
2306,STK,SWE170,2,Short
2306,STK,SWE174,7,Long
2306,STK,SWE187,5,Short
2306,STK,SWE194,9,Long
2306,STK,SWE244,24,Long
2306,STK,SWE252,46,Long
2306,STK,SWE263,8,Long
2306,STK,SWE269,14,Long
2306,STK,SWI004,5,Long
2306,STK,SWI147,6,Long
2306,STK,SWI167,15,Short
2306,STK,SWI187,9,Long
2307,STK,FRA045,15,Long
2308,STK,FRA072,19,Long
2308,STK,NET016,2,Long
2308,STK,NOR149,1,Long
2308,STK,SWE023,6,Long
2308,STK,SWE264,8,Long
2309,STK,BEL021,15,Long
2309,STK,DEN032,3,Long
2309,STK,GER017,9,Long
2309,STK,GER080,109,Long
2309,STK,GER173,34,Long
2309,STK,GER189,49,Short
2309,STK,ITA123,128,Long
2309,STK,NOR081,36,Long
2309,STK,SWE012,4,Short
2309,STK,SWE021,2,Long
2309,STK,SWE091,3,Short
2309,STK,SWE135,9,Long
2309,STK,SWE138,7,Long
2309,STK,SWE194,2,Long
2309,STK,SWE267,20,Long
2309,STK,SWE274,22,Long
2309,STK,SWE275,10,Long
2309,STK,SWI007,15,Long
2309,STK,SWI162,1,Short
2311,STK,FRA020,82,Long
2311,STK,GER032,15,Long
2311,STK,GER072,71,Long
2311,STK,GER078,27,Long
2311,STK,GER230,50,Long
2311,STK,NET014,271,Long
2311,STK,NET111,14,Short
2311,STK,NOR140,1,Long
2311,STK,SWE189,13,Long
2311,STK,SWE293,4,Long
2316,STK,GER234,22,Short
2316,STK,NOR149,10,Short
2316,STK,SWE194,8,Short
2316,STK,SWE264,16,Long
2319,STK,DEN027,1,Short
2319,STK,DEN084,4,Short
2319,STK,SWE263,7,Long
2319,STK,SWE293,5,Short
2320,STK,BEL008,3,Long
2320,STK,BEL097,11,Long
2320,STK,FRA250,32,Long
2320,STK,GER003,3,Long
2320,STK,GER293,10,Long
2320,STK,ITA174,192,Long
2320,STK,SPA026,1543,Long
2320,STK,SPA033,18,Long
2320,STK,SWE026,1,Short
2320,STK,SWE102,2,Long
2320,STK,SWE264,5,Long
2320,STK,SWE293,9,Long
2320,STK,SWI036,17,Long
2321,STK,FIN072,329,Long
2321,STK,ITA118,220,Long
2321,STK,NET014,190,Short
2321,STK,SWE047,3,Short
2322,STK,DEN049,1,Long
2322,STK,GER069,6,Long
2322,STK,GER072,98,Short
2322,STK,NET004,220,Short
2322,STK,NOR140,1,Long
2322,STK,SWE023,3,Long
2323,STK,DEN049,2,Short
2323,STK,DEN057,1,Long
2323,STK,DEN084,5,Short
2323,STK,DEN117,25,Short
2323,STK,DEN127,2,Long
2323,STK,FIN121,4,Long
2323,STK,FRA274,44,Short
2323,STK,GER224,42,Long
2323,STK,IRE026,17,Long
2323,STK,NOR025,5,Long
2323,STK,SWE047,1,Short
2323,STK,SWE108,6,Short
2323,STK,SWE124,5,Long
2323,STK,SWE141,2,Long
2323,STK,SWE252,2,Short
2323,STK,SWE267,8,Short
2323,STK,SWE276,6,Short
2323,STK,SWE293,1,Long
2323,STK,SWI103,5,Short
2324,STK,NOR081,2,Long
2324,STK,NOR120,9,Long
2324,STK,SPA123,46,Long
2325,STK,DEN124,11,Long
2325,STK,FRA045,8,Short
2325,STK,FRA095,90,Short
2325,STK,FRA187,333,Short
2325,STK,FRA268,4,Short
2325,STK,FRA282,132,Short
2325,STK,GER013,8,Long
2325,STK,GER030,13,Short
2325,STK,GER180,16,Long
2325,STK,ITA198,319,Short
2325,STK,ITA270,306,Long
2325,STK,SWE267,5,Short
2325,STK,SWI167,2,Long
2326,STK,SWE194,12,Long
2326,STK,SWE263,6,Long
2327,STK,FRA171,4,Long
2327,STK,NOR140,6,Short
2327,STK,SWE191,28,Long
2327,STK,SWE252,51,Long
2329,STK,DEN027,6,Short
2329,STK,DEN032,5,Long
2329,STK,DEN079,8,Long
2329,STK,DEN117,4,Long
2329,STK,FIN052,68,Long
2329,STK,FIN059,64,Long
2329,STK,FRA095,95,Long
2329,STK,FRA293,28,Long
2329,STK,FRA295,34,Long
2329,STK,GER062,264,Long
2329,STK,GER074,38,Long
2329,STK,GER173,76,Long
2329,STK,IRE033,9,Long
2329,STK,ITA034,934,Long
2329,STK,ITA123,142,Long
2329,STK,ITA222,22,Short
2329,STK,ITA246,160,Long
2329,STK,ITA270,1184,Short
2329,STK,NET086,18,Long
2329,STK,NOR071,19,Long
2329,STK,NOR140,1,Long
2329,STK,SPA022,46,Long
2329,STK,SPA025,44,Long
2329,STK,SPA026,880,Long
2329,STK,SWE038,12,Long
2329,STK,SWE102,8,Long
2329,STK,SWE163,9,Short
2329,STK,SWE168,17,Long
2329,STK,SWE180,1,Long
2329,STK,SWE231,24,Short
2329,STK,SWE256,9,Long
2329,STK,SWE268,6,Long
2329,STK,SWE274,37,Long
2329,STK,SWI162,15,Long
2329,STK,SWI167,13,Long
2329,STK,SWI218,2,Long
2329,STK,SWI253,1,Long
2330,STK,BEL008,12,Short
2330,STK,DEN084,4,Long
2330,STK,FRA029,8,Long
2330,STK,FRA095,35,Short
2330,STK,FRA239,12,Long
2330,STK,FRA268,14,Long
2330,STK,GER032,8,Short
2330,STK,ITA025,34,Long
2330,STK,ITA174,140,Long
2330,STK,ITA222,81,Long
2330,STK,ITA286,265,Long
2330,STK,NET105,44,Short
2330,STK,NOR120,11,Long
2330,STK,SWE047,12,Short
2330,STK,SWE102,7,Long
2330,STK,SWE174,2,Long
2330,STK,SWE194,1,Long
2330,STK,SWE263,6,Long
2331,STK,DEN012,2,Long
2331,STK,FRA106,1,Long
2331,STK,GER153,39,Long
2331,STK,ITA021,12,Short
2334,STK,NET029,146,Short
2334,STK,SWE072,40,Long
2334,STK,SWE129,1,Long
2334,STK,SWE239,13,Short
2334,STK,SWE273,17,Long
2334,STK,SWE274,14,Long
2336,STK,DEN079,23,Long
2336,STK,FRA056,1,Long
2336,STK,FRA100,10,Long
2336,STK,GER240,3,Short
2336,STK,ITA034,870,Long
2336,STK,ITA279,15321,Long
2336,STK,NET086,1,Short
2336,STK,NOR075,198,Long
2336,STK,NOR150,1,Short
2336,STK,SWE244,3,Long
2336,STK,SWI230,62,Short
2337,STK,DEN023,3,Long
2337,STK,GER013,6,Long
2337,STK,NOR110,1,Long
2337,STK,SPA015,53,Long
2338,STK,DEN026,4,Long
2338,STK,DEN032,8,Short
2338,STK,SWE124,3,Long
2338,STK,SWE162,32,Short
2338,STK,SWE181,5,Long
2338,STK,SWE256,4,Long
2338,STK,SWE264,2,Long
2339,STK,DEN049,2,Long
2339,STK,DEN127,4,Long
2339,STK,GER032,10,Long
2339,STK,ITA267,292,Short
2339,STK,NOR027,331,Short
2340,STK,BEL088,5,Long
2340,STK,FRA274,36,Long
2340,STK,ITA274,40,Short
2340,STK,NOR143,16,Long
2340,STK,POR011,479,Long
2340,STK,SPA027,162,Long
2340,STK,SPA132,106,Long
2340,STK,SWE155,7,Long
2340,STK,SWE174,7,Long
2340,STK,SWE268,4,Long
2340,STK,SWE274,7,Long
2341,STK,DEN027,2,Long
2341,STK,DEN079,22,Long
2341,STK,DEN084,2,Long
2341,STK,FRA209,25,Long
2341,STK,GER013,6,Short
2341,STK,GER080,114,Long
2341,STK,GER184,50,Short
2341,STK,ITA021,55,Short
2341,STK,ITA123,131,Long
2341,STK,ITA140,56,Long
2341,STK,ITA251,137,Short
2341,STK,NOR093,5,Long
2341,STK,NOR121,35,Short
2341,STK,NOR140,10,Short
2341,STK,SPA123,148,Long
2341,STK,SWE012,4,Long
2341,STK,SWE090,2,Long
2341,STK,SWE124,4,Long
2341,STK,SWE141,4,Long
2341,STK,SWE194,8,Long
2341,STK,SWE248,6,Long
2341,STK,SWE263,2,Short
2341,STK,SWE274,5,Long
2341,STK,SWI253,7,Long
2347,STK,GER030,24,Long
2347,STK,GER234,16,Long
2348,STK,GER078,38,Long
2348,STK,ITA123,50,Long
2348,STK,NOR081,27,Long
2348,STK,NOR166,1,Long
2348,STK,SPA024,153,Long
2348,STK,SWE023,7,Long
2348,STK,SWE124,5,Long
2348,STK,SWE194,13,Long
2348,STK,SWE244,15,Long
2348,STK,SWE248,5,Long
2350,STK,NET105,35,Long
2350,STK,SWE118,8,Long
2350,STK,SWE155,7,Long
2350,STK,SWI071,24,Short
2350,STK,SWI227,146,Long
2351,STK,SWE231,6,Long
2351,STK,SWI167,30,Long
2354,STK,SWE180,1,Short
2354,STK,SWE248,6,Long
2359,STK,FRA274,39,Long
2359,STK,ITA030,3220,Long
2359,STK,SPA087,37,Short
2359,STK,SWE231,13,Long
2359,STK,SWE248,7,Long
2359,STK,SWE264,15,Long
2359,STK,SWE292,21,Long
2359,STK,SWI001,23,Long
2359,STK,SWI006,25,Long
2359,STK,SWI187,14,Short
2359,STK,SWI209,7,Long
2363,STK,FRA251,7,Long
2363,STK,GER181,10,Short
2363,STK,NET029,93,Long
2363,STK,NOR081,20,Long
2363,STK,NOR140,15,Short
2363,STK,SWE023,4,Long
2363,STK,SWE244,6,Long
2363,STK,SWE267,1,Short
2363,STK,SWI090,4,Long
2363,STK,SWI139,40,Long
2363,STK,SWI187,4,Long
2366,STK,FRA020,86,Long
2366,STK,GER240,19,Long
2366,STK,NOR014,18,Long
2366,STK,NOR081,68,Long
2367,STK,SWE130,3,Long
2367,STK,SWI162,36,Long
2368,STK,BEL008,7,Long
2368,STK,FRA020,60,Long
2368,STK,FRA036,42,Long
2368,STK,FRA070,46,Long
2368,STK,FRA216,3,Long
2368,STK,FRA239,12,Long
2368,STK,GER181,8,Long
2368,STK,NET038,31,Long
2368,STK,NET050,179,Long
2368,STK,NOR083,5,Long
2368,STK,SPA011,19,Long
2368,STK,SPA026,333,Long
2368,STK,SWE108,6,Long
2368,STK,SWE194,16,Short
2368,STK,SWE262,3,Long
2368,STK,SWE280,37,Long
2368,STK,SWE293,11,Long
2368,STK,SWI187,4,Long
2374,STK,BEL038,144,Long
2374,STK,DEN027,1,Short
2374,STK,FRA136,432,Long
2374,STK,ITA123,117,Long
2374,STK,ITA134,7,Long
2374,STK,ITA259,220,Long
2374,STK,NET081,21,Long
2374,STK,NOR142,69,Long
2374,STK,SPA026,460,Long
2374,STK,SWE023,8,Long
2374,STK,SWE115,1,Long
2374,STK,SWE124,4,Long
2374,STK,SWE255,61,Long
2374,STK,SWE260,1,Long
2374,STK,SWE263,4,Long
2374,STK,SWE264,1,Short
2376,STK,SWE120,6,Long
2377,STK,FRA237,12,Long
2377,STK,FRA250,8,Long
2377,STK,NOR120,14,Long
2377,STK,SWE124,3,Long
2377,STK,SWE292,2,Long
2378,STK,DEN032,1,Long
2378,STK,FRA074,18,Long
2378,STK,ITA251,437,Short
2378,STK,SPA090,162,Short
2378,STK,SWE268,3,Long
2378,STK,SWE274,4,Long
2381,STK,FRA143,14,Long
2381,STK,FRA274,17,Long
2381,STK,GER078,35,Long
2381,STK,NOR006,12,Long
2381,STK,NOR071,3,Long
2381,STK,SWE194,16,Long
2384,STK,FRA045,33,Long
2384,STK,GER265,36,Long
2384,STK,ITA118,381,Long
2384,STK,SWE003,7,Short
2384,STK,SWE124,4,Long
2384,STK,SWE126,5,Long
2385,STK,DEN085,6,Short
2385,STK,NET044,7,Short
2385,STK,NOR032,11,Long
2385,STK,SWE138,6,Short
2385,STK,SWE252,23,Long
2385,STK,SWE263,8,Long
2387,STK,FRA011,16,Long
2387,STK,GER038,7,Long
2387,STK,ITA036,504,Long
2387,STK,ITA085,247,Long
2387,STK,ITA169,144,Long
2387,STK,NOR120,30,Long
2387,STK,NOR140,10,Short
2387,STK,NOR149,11,Long
2387,STK,SWE026,1,Long
2387,STK,SWE276,2,Long
2388,STK,DEN085,3,Long
2388,STK,SWE099,1,Long
2389,STK,DEN032,1,Short
2389,STK,DEN044,1,Long
2389,STK,FRA251,11,Long
2389,STK,GER048,388,Short
2389,STK,NOR140,2,Long
2389,STK,SWE141,5,Long
2389,STK,SWI162,3,Short
2389,STK,SWI167,18,Long
2391,STK,DEN087,17,Long
2391,STK,FRA054,10,Long
2391,STK,SWE141,2,Long
2393,STK,GER038,11,Long
2393,STK,SWI039,3,Short
2394,STK,NOR140,3,Long
2396,STK,GER072,39,Long
2396,STK,ITA286,49,Long
2396,STK,SWI167,1,Long
2397,STK,FRA143,4,Short
2397,STK,ITA169,385,Long
2397,STK,ITA288,505,Short
2397,STK,NET050,107,Long
2397,STK,NOR081,16,Long
2397,STK,NOR140,11,Long
2397,STK,SWE256,5,Long
2397,STK,SWI187,1,Long
2398,STK,NOR166,4,Short
2398,STK,SWE194,4,Long
2399,STK,GER252,19,Long
2399,STK,IRE021,10,Long
2399,STK,NOR096,30,Long
2402,STK,FRA011,29,Long
2402,STK,ITA169,1078,Long
2402,STK,ITA286,225,Long
2402,STK,SWE276,15,Long
2402,STK,SWE293,8,Long
2405,STK,BEL072,27,Short
2405,STK,DEN079,7,Long
2405,STK,DEN085,3,Short
2405,STK,DEN089,1,Long
2405,STK,DEN127,2,Long
2405,STK,FRA054,15,Long
2405,STK,FRA139,5,Long
2405,STK,FRA231,9,Long
2405,STK,FRA274,99,Long
2405,STK,ITA001,1236,Long
2405,STK,ITA036,1159,Long
2405,STK,ITA118,381,Short
2405,STK,ITA249,35,Long
2405,STK,ITA286,252,Long
2405,STK,NET016,17,Long
2405,STK,NOR069,325,Long
2405,STK,NOR120,11,Long
2405,STK,NOR143,3,Long
2405,STK,SPA052,26,Long
2405,STK,SWE102,21,Short
2405,STK,SWE108,2,Long
2405,STK,SWE120,2,Short
2405,STK,SWE124,1,Short
2405,STK,SWE141,2,Long
2405,STK,SWE194,4,Short
2405,STK,SWE244,7,Long
2405,STK,SWE248,4,Long
2405,STK,SWE263,4,Long
2405,STK,SWE266,12,Long
2405,STK,SWE274,2,Short
2405,STK,SWE293,11,Long
2405,STK,SWI187,3,Short
2406,STK,BEL008,14,Short
2406,STK,IRE032,127,Long
2406,STK,NOR043,24,Long
2406,STK,SPA096,211,Long
2406,STK,SWE072,1,Long
2406,STK,SWE141,2,Long
2406,STK,SWE194,5,Short
2407,STK,FRA236,19,Long
2407,STK,SWE120,6,Long
2407,STK,SWE194,19,Short
2409,STK,DEN085,6,Long
2409,STK,FIN062,325,Long
2409,STK,FRA231,1,Long
2409,STK,GER106,24,Long
2409,STK,ITA246,196,Long
2409,STK,NOR079,28,Long
2409,STK,NOR081,36,Long
2409,STK,SWE003,6,Long
2409,STK,SWE090,4,Long
2409,STK,SWE124,1,Long
2409,STK,SWE226,267,Long
2409,STK,SWE267,6,Long
2409,STK,SWI167,6,Long
2410,STK,DEN023,3,Short
2410,STK,DEN084,3,Long
2410,STK,FRA074,139,Long
2410,STK,GER138,124,Long
2410,STK,GER181,6,Long
2410,STK,ITA286,45,Long
2410,STK,NOR027,554,Short
2410,STK,SWE021,7,Long
2410,STK,SWE244,19,Long
2410,STK,SWI167,5,Long
2410,STK,SWI187,5,Long
2411,STK,DEN085,4,Short
2411,STK,DEN106,3,Long
2411,STK,FRA224,28,Long
2411,STK,FRA271,4,Short
2411,STK,GER054,225,Long
2411,STK,GER062,151,Long
2411,STK,ITA169,458,Long
2411,STK,ITA286,327,Short
2411,STK,SPA024,216,Long
2411,STK,SPA132,80,Long
2411,STK,SWE023,4,Long
2411,STK,SWE090,4,Long
2411,STK,SWE231,16,Long
2411,STK,SWE268,1,Short
2416,STK,GER069,8,Long
2417,STK,BEL034,8,Short
2417,STK,BEL098,4,Long
2417,STK,DEN079,20,Short
2417,STK,DEN127,1,Short
2417,STK,FRA293,34,Long
2417,STK,GER032,7,Long
2417,STK,NET014,198,Long
2417,STK,NET105,12,Short
2417,STK,SWE090,11,Long
2417,STK,SWE141,3,Long
2417,STK,SWE194,17,Long
2417,STK,SWE268,4,Long
2417,STK,SWE274,5,Long
2417,STK,SWE292,6,Short
2417,STK,SWI071,3,Short
2418,STK,BEL008,11,Short
2418,STK,BEL028,139,Short
2418,STK,DEN032,3,Long
2418,STK,DEN089,1,Long
2418,STK,DEN124,11,Long
2418,STK,DEN127,2,Long
2418,STK,FRA011,20,Long
2418,STK,FRA049,13,Long
2418,STK,FRA171,5,Short
2418,STK,FRA274,29,Long
2418,STK,GER071,38,Short
2418,STK,GER083,21,Long
2418,STK,GER240,18,Long
2418,STK,IRE020,27,Long
2418,STK,ITA169,349,Long
2418,STK,NET038,14,Long
2418,STK,NET073,126,Long
2418,STK,NOR032,11,Long
2418,STK,NOR150,5,Long
2418,STK,SPA005,22,Short
2418,STK,SPA022,87,Long
2418,STK,SWE023,4,Long
2418,STK,SWE026,1,Long
2418,STK,SWE124,3,Short
2418,STK,SWE141,3,Short
